category,oid
autosport,696205003
motosport,329768819
tennis,428948204
motosport,369250822
tennis,682455124
autosport,124219137
basketball,194604309
extreme,380924325
tennis,74229233
martial_arts,960792022
winter_sport,165303039
basketball,310690308
hockey,559886937
hockey,261628215
martial_arts,185251920
hockey,327096529
tennis,742197116
martial_arts,917333836
extreme,239044903
tennis,861838032
martial_arts,882315308
tennis,777388529
basketball,842595938
motosport,263512315
esport,987772401
tennis,788946507
boardgames,3914130
autosport,490784125
martial_arts,695496003
volleyball,921213411
martial_arts,691699936
football,615462028
boardgames,524622113
motosport,561842735
winter_sport,504207431
tennis,535711737
athletics,799841423
athletics,686416229
martial_arts,254358104
athletics,355869103
hockey,289941403
boardgames,700486922
winter_sport,165303039
volleyball,924380421
tennis,358259418
boardgames,463889624
tennis,86508807
boardgames,71369105
volleyball,552093907
extreme,169605021
volleyball,174120533
tennis,813350212
hockey,631961703
football,574170137
autosport,38798826
volleyball,513724303
athletics,970974136
tennis,672291907
hockey,459543124
athletics,414510031
athletics,707243606
boardgames,583501728
tennis,526861338
basketball,763841310
athletics,358317602
football,590168531
boardgames,589708636
extreme,380924325
martial_arts,695496003
boardgames,477438405
boardgames,395353112
volleyball,268602925
basketball,647940606
hockey,431515801
tennis,189713508
hockey,529343505
basketball,877807601
volleyball,53073826
tennis,954498427
basketball,371670028
motosport,542840716
basketball,8950121
motosport,810672125
hockey,683004715
motosport,693990115
tennis,73596624
martial_arts,185251920
tennis,508170013
martial_arts,799379709
basketball,467539521
motosport,429090505
winter_sport,65928915
winter_sport,152328435
martial_arts,273559404
tennis,948654335
martial_arts,185251920
motosport,779943838
motosport,483669103
martial_arts,969573507
martial_arts,568541621
football,347660221
extreme,650371125
motosport,149638039
hockey,971554629
tennis,55011619
football,21334510
tennis,253247218
hockey,88967202
martial_arts,336741517
boardgames,120129717
tennis,504068509
basketball,180568436
extreme,210734516
martial_arts,276303500
extreme,739917704
athletics,164938627
hockey,120384031
volleyball,600193414
boardgames,169728316
autosport,242999722
volleyball,322297134
boardgames,413319722
tennis,128426128
tennis,523488132
winter_sport,598946537
volleyball,289285000
football,558167517
volleyball,293137810
boardgames,171566920
motosport,982459907
martial_arts,435521510
tennis,311641030
athletics,384245413
boardgames,635660039
volleyball,420716606
autosport,853812926
hockey,691196826
basketball,191775103
hockey,885530530
motosport,951953731
hockey,127651009
tennis,721281612
football,348319536
extreme,996141322
martial_arts,517514521
hockey,88967202
volleyball,321397920
athletics,358317602
autosport,776303527
martial_arts,64335022
motosport,324470724
volleyball,128381701
motosport,538422305
tennis,722797307
tennis,36132108
martial_arts,712883511
volleyball,435066337
volleyball,449725405
football,734162904
tennis,518806805
motosport,850748314
athletics,332656608
volleyball,849288127
motosport,841922601
basketball,120774419
esport,687615825
volleyball,666979904
volleyball,905970800
tennis,920712623
basketball,445858313
athletics,670818517
hockey,839044616
boardgames,384272039
basketball,698740800
volleyball,861991010
motosport,872097518
boardgames,472265305
football,818786025
basketball,75615802
basketball,896038516
athletics,114597920
athletics,65274210
basketball,754440301
motosport,632576821
autosport,810354239
tennis,364130824
hockey,905699705
extreme,811784101
esport,928894020
boardgames,720955404
martial_arts,551969303
basketball,191775103
extreme,805759210
football,527137328
autosport,306441436
tennis,523488132
extreme,607849319
athletics,143184126
extreme,413670930
motosport,379707522
boardgames,344085216
motosport,440346237
motosport,810227300
tennis,185122614
athletics,304707108
basketball,978152436
basketball,501365320
athletics,441983510
basketball,668998218
boardgames,344085216
esport,406687238
hockey,225676112
basketball,805618829
tennis,860103302
volleyball,479245314
football,525872608
tennis,555337026
autosport,173869328
athletics,576742906
martial_arts,95187032
tennis,874382204
basketball,165536929
autosport,979631209
winter_sport,222647821
hockey,691196826
motosport,567751832
martial_arts,356043123
boardgames,97557113
volleyball,497868207
boardgames,113480613
martial_arts,989889703
hockey,401592234
motosport,798648523
volleyball,923012209
tennis,862074312
boardgames,840855229
volleyball,479245314
basketball,588021734
winter_sport,409411512
basketball,756811015
volleyball,508598802
hockey,347983522
winter_sport,357831525
boardgames,961334227
autosport,582543434
athletics,686416229
hockey,401592234
boardgames,635660039
athletics,732390927
motosport,791826507
tennis,954498427
extreme,856701516
autosport,232405230
tennis,798959002
martial_arts,189606914
football,325340028
esport,375105823
athletics,995696423
tennis,262629904
athletics,768689220
boardgames,5196023
boardgames,588492128
winter_sport,357831525
winter_sport,759592926
motosport,316651621
boardgames,919983808
athletics,380828920
winter_sport,324896016
hockey,483598913
extreme,657828704
autosport,493291122
autosport,810354239
volleyball,590851410
tennis,776359438
winter_sport,995614432
hockey,402635101
football,777792529
motosport,517683527
hockey,88967202
football,920626600
tennis,314730615
basketball,74653939
winter_sport,204886735
autosport,175060434
autosport,682868217
boardgames,209418931
tennis,200682408
motosport,261262031
motosport,592013512
volleyball,429288632
athletics,310358223
hockey,558547621
volleyball,454798730
athletics,380828920
athletics,630596921
hockey,441420522
football,349748832
football,788252431
motosport,301803518
tennis,634162404
tennis,556662305
volleyball,940643711
esport,920584035
tennis,850390414
tennis,387687703
athletics,487455103
tennis,759680207
boardgames,570742820
boardgames,21376113
athletics,111852809
athletics,487455103
athletics,768689220
athletics,390954924
tennis,55011619
tennis,812009012
tennis,917918427
motosport,831253324
tennis,466949309
autosport,158877415
boardgames,10887106
martial_arts,64335022
motosport,901212909
hockey,830580618
martial_arts,505512209
athletics,686416229
volleyball,217866401
tennis,74229233
football,491747007
athletics,138687307
football,349748832
tennis,193979004
basketball,805618829
autosport,173869328
tennis,628205320
hockey,573984210
boardgames,393407803
volleyball,309752232
autosport,510577617
autosport,242999722
athletics,322842224
boardgames,169728316
athletics,681167633
tennis,786639628
athletics,881759832
winter_sport,789732331
hockey,78576008
motosport,810672125
football,91524722
boardgames,293927219
tennis,874382204
motosport,940100410
basketball,468180423
martial_arts,202788309
extreme,789662714
motosport,496382632
volleyball,279774419
esport,363011237
football,50755530
basketball,770301717
hockey,681511514
tennis,36132108
motosport,122842434
autosport,38686015
volleyball,432881818
hockey,720806404
martial_arts,354743016
tennis,901046514
athletics,533490409
boardgames,477438405
tennis,461848124
martial_arts,964964930
boardgames,105994131
winter_sport,269600323
motosport,406191709
athletics,645562129
football,961573518
autosport,169782234
winter_sport,918364537
winter_sport,593121209
tennis,954498427
volleyball,986222017
autosport,795681906
motosport,324470724
tennis,438797216
athletics,716730813
hockey,567098537
motosport,445450828
motosport,606886336
autosport,73983831
athletics,120860807
tennis,773612809
basketball,454456215
boardgames,384272039
volleyball,770457906
autosport,18474206
martial_arts,354743016
football,687005007
boardgames,169728316
volleyball,484354931
motosport,556172732
hockey,681511514
football,165244818
athletics,445982121
tennis,788946507
hockey,698702413
boardgames,227173108
hockey,523428729
tennis,154189203
autosport,976997634
winter_sport,290484631
athletics,11353014
boardgames,310405313
martial_arts,691699936
motosport,748139809
motosport,149638039
martial_arts,43669432
tennis,408679404
boardgames,395353112
boardgames,171142708
motosport,556172732
winter_sport,8589632
motosport,58842105
boardgames,188871818
martial_arts,989889703
extreme,76441934
winter_sport,190675501
football,222424935
winter_sport,586514133
boardgames,883696318
volleyball,215529508
basketball,160156804
volleyball,769822207
boardgames,472265305
tennis,920808639
hockey,716233230
motosport,58842105
autosport,663177038
basketball,472368600
autosport,655435538
athletics,179271619
boardgames,209418931
basketball,763841310
winter_sport,920673602
basketball,826403605
athletics,996508807
volleyball,484354931
athletics,384129821
volleyball,735316620
boardgames,379077831
autosport,792993723
volleyball,583812819
autosport,650213926
basketball,78116910
volleyball,454798730
athletics,891594226
motosport,301803518
autosport,19561637
basketball,577870231
football,835396802
athletics,891594226
winter_sport,181114224
athletics,703540237
volleyball,837411601
volleyball,503664137
boardgames,150654128
winter_sport,704448708
basketball,314850421
volleyball,720700227
basketball,349384717
tennis,370655126
athletics,22036439
martial_arts,271744519
martial_arts,734377410
winter_sport,232338336
autosport,175114936
athletics,636382901
martial_arts,299652135
hockey,523701908
motosport,493152603
basketball,668998218
martial_arts,988540723
boardgames,720955404
volleyball,479245314
football,74652019
boardgames,327734729
basketball,806147614
autosport,629887000
autosport,175060434
athletics,557277126
motosport,538422305
tennis,721281612
volleyball,289454822
athletics,164938627
volleyball,995968829
tennis,175917715
motosport,244390012
basketball,365401829
boardgames,657659221
boardgames,182812727
football,283290130
volleyball,951099915
esport,474818525
volleyball,930446319
tennis,154189203
winter_sport,504207431
motosport,95322821
winter_sport,953467218
volleyball,184939504
boardgames,657663118
tennis,771189202
esport,554812531
winter_sport,216195912
basketball,410422939
esport,676963316
tennis,15535117
tennis,55011619
athletics,166496120
winter_sport,815971707
athletics,358317602
volleyball,458257228
boardgames,952343224
boardgames,472265305
volleyball,861991010
football,761152130
motosport,985972400
basketball,705531229
tennis,731751516
tennis,969939508
volleyball,411875725
volleyball,956023416
autosport,792993723
tennis,958369610
tennis,455866804
basketball,91221831
athletics,975407827
football,758155538
autosport,703750536
esport,277201523
hockey,369621326
athletics,580460700
winter_sport,502677819
basketball,182556512
autosport,28000829
martial_arts,331057512
motosport,493152603
motosport,640825236
hockey,452717234
esport,889611806
boardgames,257082031
volleyball,995968829
winter_sport,443233908
autosport,626724033
athletics,636382901
athletics,880844709
tennis,291959212
tennis,641530522
hockey,597803422
athletics,500485134
winter_sport,910521609
hockey,752762421
hockey,652151312
volleyball,150717204
winter_sport,734063839
basketball,299094039
football,105159200
tennis,128444506
autosport,307712117
martial_arts,911780335
basketball,250868121
tennis,995180722
volleyball,204512230
athletics,950610502
motosport,675028903
athletics,154620504
athletics,47218323
winter_sport,223858625
esport,795835134
autosport,954782222
basketball,162043401
boardgames,897875212
winter_sport,147828122
boardgames,300376018
tennis,421579134
basketball,793925411
athletics,723736924
martial_arts,892988615
martial_arts,607794406
motosport,469921116
volleyball,898046305
motosport,675028903
autosport,105309737
extreme,305580412
volleyball,633814217
motosport,632988709
football,119067016
tennis,845204133
martial_arts,640851311
tennis,709646319
football,183300802
volleyball,356229300
basketball,613449708
basketball,199165412
athletics,707243606
basketball,365401829
tennis,23220639
volleyball,247313923
autosport,73983831
autosport,244140619
athletics,54524524
autosport,914507310
winter_sport,910521609
extreme,821877603
martial_arts,429186739
athletics,396395116
motosport,496382632
autosport,617202308
football,694334802
tennis,74229233
boardgames,468287808
martial_arts,505512209
basketball,71193028
extreme,901640937
tennis,356117301
athletics,22036439
basketball,698740800
athletics,358317602
boardgames,68218829
athletics,538156330
extreme,43776826
autosport,696044911
boardgames,579828018
winter_sport,675267313
winter_sport,142601735
boardgames,529365418
volleyball,985913429
hockey,249638431
basketball,927852529
extreme,335696332
martial_arts,656741409
hockey,223960908
basketball,732356326
boardgames,413319722
motosport,675028903
athletics,396395116
volleyball,472361212
boardgames,5492000
boardgames,388468131
extreme,996141322
basketball,472368600
motosport,565820003
basketball,705531229
volleyball,235819036
volleyball,834897309
tennis,410019910
volleyball,769822207
hockey,409398311
tennis,629112306
extreme,340307719
boardgames,3905302
football,159445938
tennis,474628927
martial_arts,571821239
boardgames,5492000
athletics,762195413
extreme,686389628
autosport,792993723
basketball,310690308
basketball,74653939
autosport,982297104
autosport,300585932
motosport,358997321
tennis,721281612
boardgames,121036012
volleyball,526086705
athletics,430070319
boardgames,867549202
athletics,116718123
martial_arts,87100822
winter_sport,151688620
volleyball,624254822
boardgames,907707903
athletics,384245413
boardgames,923436937
martial_arts,451119206
boardgames,897875212
basketball,793925411
basketball,250868121
athletics,799841423
hockey,285028136
winter_sport,846379730
autosport,914507310
volleyball,722326419
martial_arts,654534231
tennis,512337707
hockey,452717234
extreme,536016915
winter_sport,175877702
hockey,573474327
athletics,681167633
athletics,460819000
extreme,180428424
athletics,618178708
boardgames,999112505
athletics,729848700
hockey,753567210
motosport,939038022
boardgames,657046535
volleyball,75344628
tennis,880206236
motosport,523427029
football,326063102
basketball,921937508
boardgames,742720004
tennis,876416825
football,999374432
esport,305659608
martial_arts,793498528
athletics,681167633
tennis,269499238
tennis,635515629
hockey,698702413
martial_arts,675221606
autosport,375922416
volleyball,639255416
autosport,188595930
autosport,256411415
extreme,368543725
winter_sport,451097605
basketball,365401829
athletics,824729512
martial_arts,432194902
autosport,18474206
esport,743480114
winter_sport,142601735
boardgames,867549202
autosport,490784125
boardgames,631388434
martial_arts,911780335
tennis,438797216
winter_sport,130535527
volleyball,602432133
hockey,236809623
tennis,980421624
volleyball,729168834
hockey,359331738
martial_arts,129984610
motosport,596255402
autosport,493291122
extreme,362038305
tennis,157908500
martial_arts,451119206
hockey,425955511
hockey,59932732
basketball,152217002
tennis,903672538
athletics,22036439
athletics,533490409
hockey,571488727
tennis,419924317
boardgames,214051407
tennis,523488132
winter_sport,107411906
martial_arts,971196736
autosport,32734003
basketball,78116910
martial_arts,571821239
winter_sport,266731331
athletics,891594226
volleyball,905970800
esport,363011237
winter_sport,679839112
basketball,820117632
martial_arts,593313032
winter_sport,238486701
volleyball,300238132
extreme,559807729
volleyball,81295517
football,608008318
tennis,189713508
autosport,443224606
boardgames,46396337
athletics,670818517
tennis,381517915
athletics,112730017
motosport,307052612
football,662150224
autosport,77725304
athletics,110567026
tennis,369797136
autosport,38686015
martial_arts,295520434
motosport,379707522
basketball,503256319
winter_sport,175877702
hockey,831854927
basketball,445858313
basketball,771869717
athletics,380828920
winter_sport,175877702
martial_arts,96550538
hockey,88967202
volleyball,718310929
volleyball,847903026
motosport,872097518
football,700305001
autosport,588665414
athletics,940142725
tennis,722797307
boardgames,965112735
tennis,271439505
tennis,455866804
hockey,200809628
tennis,392801401
motosport,946552139
athletics,909448138
athletics,328610001
extreme,389639538
volleyball,150717204
tennis,157908500
volleyball,930446319
motosport,446372811
basketball,173808905
tennis,987987031
tennis,663005300
esport,987772401
winter_sport,357831525
motosport,429090505
tennis,906862823
tennis,948654335
martial_arts,336741517
tennis,190675501
motosport,791826507
tennis,152027915
martial_arts,809310416
boardgames,120129717
martial_arts,395618404
autosport,976997634
martial_arts,354743016
extreme,221685408
extreme,697719516
tennis,672291907
volleyball,150717204
motosport,493152603
tennis,256102315
football,697207714
martial_arts,395618404
tennis,960406231
volleyball,10212412
football,339030900
motosport,765370701
tennis,370655126
athletics,391708030
motosport,689420739
hockey,121007603
basketball,718936035
volleyball,921213411
martial_arts,333629639
autosport,740126116
football,967849804
esport,374161020
volleyball,75344628
boardgames,657663118
basketball,950046422
boardgames,171142708
martial_arts,543663420
basketball,503256319
esport,791905809
boardgames,661252506
athletics,91586935
martial_arts,952424029
volleyball,184939504
tennis,438797216
tennis,883757433
boardgames,393407803
athletics,996508807
tennis,11907137
hockey,750089226
tennis,481366031
extreme,400984111
basketball,932162114
boardgames,649353633
boardgames,993849513
tennis,542970915
basketball,327373427
autosport,884639615
athletics,388066139
tennis,353081737
basketball,250868121
tennis,254489118
basketball,841198827
basketball,966922207
basketball,978152436
tennis,813350212
volleyball,916357824
football,881039026
motosport,810227300
autosport,729673830
basketball,541204520
basketball,313204506
football,398887933
athletics,444009223
volleyball,820407333
winter_sport,760564339
hockey,369621326
motosport,325140231
tennis,839751918
tennis,879836504
athletics,953755801
athletics,768689220
extreme,136266131
tennis,55011619
hockey,53723411
basketball,160156804
volleyball,898046305
martial_arts,185251920
athletics,720980602
tennis,206534518
winter_sport,204886735
athletics,89039324
hockey,718731007
boardgames,413319722
winter_sport,573464122
extreme,963977522
hockey,732725131
hockey,971344832
volleyball,33521505
basketball,805618829
martial_arts,977791728
athletics,310358223
athletics,299159823
tennis,692941415
boardgames,350509934
volleyball,215529508
tennis,408679404
athletics,824729512
tennis,206534518
tennis,556662305
extreme,239044903
motosport,704972525
basketball,557730405
martial_arts,865319020
tennis,999361308
basketball,606174933
motosport,538422305
basketball,313204506
basketball,770301717
motosport,303858215
martial_arts,171939837
basketball,668998218
football,757129532
autosport,493291122
volleyball,121966812
basketball,614928806
boardgames,188076806
extreme,321638212
hockey,971344832
basketball,381175229
boardgames,350292811
athletics,380828920
basketball,679175615
boardgames,8754004
athletics,962542607
volleyball,861991010
autosport,875931726
autosport,703750536
hockey,154343628
volleyball,33521505
motosport,693990115
martial_arts,883951626
tennis,466949309
boardgames,681992433
athletics,938672803
tennis,23220639
tennis,722797307
winter_sport,502677819
motosport,272974518
hockey,652151312
winter_sport,443233908
athletics,953755801
basketball,152217002
boardgames,257082031
extreme,263714124
basketball,763841310
autosport,740126116
basketball,159768514
hockey,121007603
tennis,455866804
boardgames,350292811
hockey,62179307
autosport,42587423
volleyball,89635319
basketball,588021734
autosport,510577617
motosport,145846507
winter_sport,675769234
basketball,675949807
volleyball,293137810
volleyball,47878039
hockey,360837705
basketball,74653939
extreme,76441934
volleyball,449725405
athletics,720980602
basketball,371670028
basketball,622543412
martial_arts,891104532
martial_arts,653708801
esport,316814235
football,859305226
basketball,517149005
athletics,732390927
volleyball,54313238
volleyball,583812819
autosport,241251621
basketball,442404133
tennis,676067213
motosport,738065626
athletics,881759832
winter_sport,172533415
tennis,523488132
volleyball,449704704
hockey,120384031
winter_sport,152328435
volleyball,718310929
esport,578692128
athletics,938672803
winter_sport,888570926
basketball,194289811
winter_sport,376260625
athletics,900952227
extreme,239044903
martial_arts,392205005
esport,618086409
motosport,816073817
tennis,253247218
winter_sport,223233218
athletics,557277126
motosport,251684639
tennis,74229233
volleyball,986222017
winter_sport,995614432
volleyball,985913429
hockey,923795413
extreme,682407200
basketball,209708505
boardgames,350292811
athletics,729848700
tennis,487461304
motosport,379707522
basketball,243857625
motosport,272974518
athletics,995696423
tennis,474628927
basketball,334997905
basketball,826403605
football,325340028
winter_sport,266731331
hockey,610968003
hockey,742321024
motosport,565820003
boardgames,15687720
autosport,903006510
athletics,931808713
tennis,792605429
volleyball,300238132
winter_sport,803563217
boardgames,350292811
martial_arts,656137117
volleyball,627689204
autosport,837772112
athletics,596424711
volleyball,928466623
basketball,595894929
hockey,296013934
esport,60784503
autosport,401762737
motosport,303858215
volleyball,876929904
winter_sport,512892704
hockey,327461413
athletics,172168003
martial_arts,799379709
winter_sport,36876635
football,881719908
athletics,358317602
football,119067016
hockey,610968003
winter_sport,586514133
tennis,798959002
boardgames,570225132
volleyball,684795625
boardgames,206039507
hockey,461578519
tennis,246331928
basketball,718701305
boardgames,527528908
tennis,539465706
motosport,691774108
hockey,531280822
motosport,7087528
volleyball,429288632
basketball,178587519
hockey,447367830
basketball,503256319
autosport,842306321
tennis,634162404
motosport,501121024
athletics,106783719
football,902709331
esport,209915730
volleyball,121966812
martial_arts,74450008
athletics,77255925
basketball,299094039
athletics,179271619
basketball,593047312
tennis,291959212
winter_sport,272409826
tennis,786639628
hockey,531845619
tennis,672291907
boardgames,753777205
motosport,982459907
boardgames,120129717
volleyball,409341814
basketball,968492435
football,845425433
extreme,961037402
autosport,470130924
volleyball,322297134
autosport,729673830
basketball,853318705
autosport,253041238
volleyball,508598802
athletics,962542607
autosport,232405230
martial_arts,675221606
boardgames,952343224
boardgames,171142708
basketball,640045636
boardgames,949032612
martial_arts,721591601
volleyball,127525432
winter_sport,38824639
autosport,846438937
extreme,321638212
boardgames,15687720
autosport,217404121
basketball,178587519
winter_sport,987306634
extreme,811784101
basketball,621582000
athletics,16717100
extreme,811784101
esport,487411805
tennis,189713508
hockey,183393929
motosport,575808906
volleyball,898046305
volleyball,552093907
hockey,583812819
autosport,363792735
athletics,536757720
volleyball,956023416
basketball,125722831
motosport,988414209
extreme,293257727
esport,252647132
tennis,392801401
tennis,514610616
tennis,429095315
volleyball,33521505
tennis,359502010
winter_sport,388651911
extreme,241032829
autosport,401817323
autosport,450530620
boardgames,384272039
athletics,332656608
athletics,695058203
athletics,906965618
martial_arts,607794406
basketball,826403605
volleyball,718310929
autosport,28987600
winter_sport,512892704
football,528610528
martial_arts,336741517
athletics,910049717
tennis,277343111
tennis,920712623
basketball,78116910
athletics,241306824
tennis,927963415
winter_sport,873304510
basketball,698740800
motosport,440346237
tennis,149642906
extreme,979376404
extreme,821877603
tennis,980421624
winter_sport,877712607
tennis,461848124
tennis,813350212
tennis,206534518
athletics,95038303
basketball,701136424
autosport,232405230
basketball,493329800
motosport,177956109
hockey,993727705
motosport,762386331
esport,560090914
volleyball,717515711
martial_arts,78410435
volleyball,289285000
esport,305659608
basketball,369317324
boardgames,468287808
tennis,677320621
boardgames,526305739
martial_arts,433229230
motosport,252055117
tennis,277343111
basketball,876801624
athletics,928004506
athletics,497745905
boardgames,626123703
hockey,7101715
hockey,127651009
tennis,792605429
volleyball,967832038
motosport,587551436
athletics,612806513
autosport,914507310
football,885137827
esport,516487717
tennis,23220639
tennis,771189202
esport,101931638
autosport,980224018
boardgames,311125219
winter_sport,693769604
martial_arts,29843836
football,777792529
hockey,282161237
autosport,38686015
athletics,653660801
tennis,880325814
tennis,552724006
boardgames,671359431
tennis,954498427
basketball,770301717
tennis,776359438
athletics,487455103
basketball,330691025
autosport,256411415
volleyball,729168834
winter_sport,888570926
martial_arts,395618404
autosport,375922416
winter_sport,190675501
motosport,951953731
athletics,723736924
football,775293001
winter_sport,172533415
martial_arts,119280019
athletics,723736924
tennis,15535117
motosport,892724112
tennis,677320621
football,945026513
tennis,524426623
football,881719908
football,74472119
tennis,676067213
winter_sport,474341536
winter_sport,558583814
boardgames,995500139
hockey,993727705
athletics,380828920
athletics,54524524
football,608008318
martial_arts,500385906
esport,881271230
motosport,691774108
basketball,380447018
tennis,334212131
athletics,120359629
volleyball,54313238
esport,941480814
hockey,368422620
autosport,795681906
hockey,425955511
autosport,661402108
volleyball,722326419
athletics,732390927
tennis,711716415
martial_arts,964964930
football,73854427
motosport,147606020
tennis,71917426
winter_sport,424793706
basketball,334997905
basketball,938731820
basketball,493329800
basketball,316817634
extreme,697719516
motosport,559217017
esport,84609918
athletics,1622114
tennis,86404728
winter_sport,345928610
athletics,430070319
tennis,786639628
tennis,466949309
volleyball,279369911
hockey,808599916
esport,732864905
volleyball,936469535
autosport,650213926
winter_sport,172533415
autosport,73983831
athletics,939633505
motosport,807286332
volleyball,666979904
athletics,441983510
tennis,387687703
hockey,121492010
winter_sport,669684718
hockey,31521229
esport,495216520
extreme,807285226
boardgames,292717533
tennis,154189203
tennis,363280212
athletics,138687307
athletics,798486938
athletics,64418629
extreme,519393417
boardgames,468287808
athletics,95038303
esport,433545839
autosport,982297104
martial_arts,276303500
boardgames,908844019
volleyball,642570122
autosport,217336832
extreme,839826832
hockey,282161237
athletics,82411206
autosport,982297104
autosport,502126414
football,697207714
motosport,779943838
motosport,949858220
tennis,894533034
volleyball,639255416
winter_sport,346979937
tennis,721281612
hockey,926900206
winter_sport,803563217
winter_sport,491366739
athletics,322842224
basketball,270775309
winter_sport,802298901
martial_arts,799379709
martial_arts,837518626
motosport,798648523
motosport,145846507
tennis,923126630
basketball,74653939
volleyball,458257228
esport,454614417
motosport,483440203
basketball,515163906
volleyball,733163636
autosport,382246238
basketball,698740800
volleyball,406657330
basketball,209708505
athletics,175020812
extreme,413670930
motosport,779943838
athletics,694561717
martial_arts,200403021
football,965768113
athletics,798486938
volleyball,439607625
athletics,722998702
basketball,17474117
martial_arts,470533206
athletics,443892630
volleyball,508598802
tennis,128426128
athletics,824729512
athletics,910049717
athletics,59119226
autosport,17142414
boardgames,395353112
winter_sport,152328435
athletics,328610001
boardgames,171142708
hockey,531845619
athletics,958980903
hockey,121007603
athletics,694431706
tennis,566255305
motosport,549731702
martial_arts,695496003
hockey,923795413
winter_sport,598946537
extreme,136266131
winter_sport,958737102
volleyball,503664137
martial_arts,50755530
martial_arts,675221606
volleyball,75344628
tennis,542970915
volleyball,411875725
motosport,946552139
volleyball,820407333
basketball,718701305
basketball,78116910
martial_arts,919849725
hockey,194359403
athletics,143184126
basketball,622543412
motosport,691885025
boardgames,589708636
motosport,647706002
martial_arts,336741517
martial_arts,977791728
tennis,721281612
martial_arts,568541621
basketball,824743609
motosport,282876503
football,466189918
athletics,154620504
basketball,219875603
volleyball,254914715
volleyball,770457906
athletics,938672803
extreme,682407200
martial_arts,712883511
motosport,606886336
motosport,632988709
hockey,691196826
extreme,362038305
basketball,842595938
winter_sport,901695604
volleyball,33521505
tennis,742197116
volleyball,174120533
tennis,692941415
volleyball,356229300
winter_sport,877712607
hockey,577746628
motosport,198786439
martial_arts,911780335
tennis,381517915
motosport,122842434
football,520171005
tennis,542970915
extreme,519393417
boardgames,801253637
volleyball,220544713
volleyball,268602925
autosport,188595930
athletics,120860807
athletics,670818517
boardgames,626123703
hockey,441420522
motosport,378940814
boardgames,548889408
martial_arts,691699936
tennis,291959212
motosport,632576821
volleyball,182965603
tennis,830464415
martial_arts,793527036
hockey,514876428
athletics,724575310
basketball,58828435
autosport,495993616
basketball,515163906
winter_sport,26974626
tennis,370655126
boardgames,699350627
extreme,901640937
athletics,653660801
extreme,263714124
tennis,721281612
winter_sport,158241534
winter_sport,929177628
hockey,175569918
autosport,38686015
esport,933468212
hockey,573474327
athletics,114597920
winter_sport,504207431
tennis,152027915
boardgames,965112735
motosport,779943838
basketball,148389602
martial_arts,432727237
martial_arts,392205005
autosport,300698829
martial_arts,793527036
tennis,469734025
athletics,798486938
winter_sport,51478403
autosport,582543434
volleyball,449704704
tennis,999361308
winter_sport,558583814
boardgames,58022005
volleyball,849288127
martial_arts,695496003
athletics,22036439
winter_sport,95581827
hockey,461578519
volleyball,497868207
tennis,214775512
boardgames,881714831
tennis,542970915
tennis,152027915
autosport,854520310
athletics,241306824
winter_sport,165303039
tennis,36132108
athletics,299159823
hockey,200809628
extreme,607849319
volleyball,627689204
autosport,871707112
tennis,111216229
boardgames,850982633
volleyball,639255416
tennis,421579134
boardgames,839901317
autosport,300698829
tennis,903672538
hockey,282161237
motosport,901212909
athletics,332656608
extreme,657828704
athletics,150273323
motosport,324470724
hockey,159349224
martial_arts,553288426
tennis,193979004
winter_sport,31847117
volleyball,294739001
athletics,106783719
tennis,980421624
athletics,705520417
tennis,552724006
volleyball,503286621
boardgames,471765201
hockey,718731007
boardgames,551710300
motosport,663123629
basketball,571238225
motosport,147606020
tennis,118596635
football,421797403
motosport,647706002
basketball,603928716
basketball,4581701
athletics,762195413
basketball,595894929
autosport,232405230
boardgames,280451535
autosport,942291028
boardgames,823965717
boardgames,657659221
autosport,463497816
extreme,52704700
basketball,804059534
martial_arts,640851311
winter_sport,232338336
boardgames,120129717
athletics,686416229
winter_sport,821566411
martial_arts,43669432
hockey,571488727
athletics,110567026
motosport,198786439
boardgames,310405313
volleyball,551269718
martial_arts,295520434
autosport,792993723
motosport,58842105
athletics,962409113
boardgames,341577834
basketball,771869717
tennis,759592926
motosport,556172732
autosport,588665414
winter_sport,272409826
volleyball,991105434
winter_sport,873304510
volleyball,300238132
volleyball,33521505
hockey,346300139
boardgames,5492000
martial_arts,607794406
basketball,282476217
autosport,169782234
athletics,732390927
boardgames,692871434
volleyball,99316638
winter_sport,190675501
tennis,713499939
tennis,879836504
martial_arts,988540723
football,907386212
martial_arts,815640829
basketball,737880515
basketball,535511828
martial_arts,712883511
motosport,137678818
martial_arts,254358104
boardgames,310405313
hockey,347076136
esport,277201523
extreme,43776826
football,527137328
athletics,64418629
martial_arts,927384902
winter_sport,165303039
tennis,776359438
tennis,421893322
football,970656307
athletics,909448138
athletics,604360123
athletics,143184126
boardgames,257167133
motosport,982459907
volleyball,624254822
autosport,810354239
tennis,880924214
motosport,748139809
athletics,881759832
tennis,815092714
tennis,277343111
boardgames,280451535
athletics,931808713
boardgames,46396337
athletics,958980903
tennis,677320621
basketball,349384717
motosport,609423004
extreme,400888203
autosport,307712117
athletics,734592127
basketball,572692311
volleyball,503664137
football,520171005
basketball,369774809
extreme,829014332
tennis,481366031
athletics,45918031
boardgames,573230204
boardgames,307022516
hockey,77287639
tennis,191197220
athletics,384129821
tennis,947275916
autosport,588665414
tennis,556662305
basketball,718936035
tennis,969939508
volleyball,33521505
