category,oid
tennis,954498427
esport,216104117
extreme,856701516
autosport,232405230
volleyball,625733917
tennis,798959002
tennis,256102315
martial_arts,189606914
motosport,965009518
football,325340028
esport,375105823
athletics,995696423
tennis,262629904
athletics,768689220
boardgames,5196023
boardgames,588492128
winter_sport,357831525
tennis,920712623
basketball,804059534
winter_sport,759592926
motosport,316651621
boardgames,919983808
athletics,380828920
winter_sport,324896016
hockey,483598913
extreme,657828704
autosport,493291122
autosport,810354239
volleyball,590851410
tennis,776359438
winter_sport,995614432
hockey,402635101
football,777792529
motosport,517683527
volleyball,375680603
esport,142013420
hockey,88967202
football,920626600
tennis,314730615
basketball,74653939
winter_sport,204886735
autosport,175060434
autosport,682868217
boardgames,209418931
tennis,200682408
motosport,261262031
motosport,592013512
athletics,74514107
volleyball,429288632
athletics,310358223
hockey,558547621
volleyball,454798730
athletics,380828920
athletics,630596921
winter_sport,784811821
hockey,441420522
football,349748832
basketball,199931007
hockey,422072501
football,788252431
motosport,301803518
tennis,634162404
tennis,556662305
volleyball,940643711
esport,920584035
autosport,368142822
tennis,850390414
tennis,387687703
athletics,487455103
tennis,490004308
tennis,759680207
boardgames,570742820
volleyball,810648433
boardgames,350509934
boardgames,21376113
athletics,111852809
athletics,487455103
athletics,768689220
athletics,390954924
tennis,55011619
tennis,812009012
tennis,917918427
motosport,831253324
tennis,466949309
autosport,158877415
boardgames,612800229
boardgames,949032612
motosport,645893435
boardgames,10887106
martial_arts,64335022
motosport,901212909
hockey,830580618
football,201643838
martial_arts,505512209
athletics,686416229
volleyball,217866401
tennis,74229233
football,491747007
athletics,138687307
football,349748832
winter_sport,985825903
tennis,193979004
basketball,805618829
esport,229230327
autosport,173869328
tennis,628205320
hockey,573984210
boardgames,393407803
hockey,730917226
boardgames,249455008
volleyball,309752232
autosport,510577617
autosport,242999722
athletics,322842224
boardgames,169728316
athletics,681167633
tennis,786639628
athletics,881759832
winter_sport,789732331
hockey,78576008
esport,943736224
motosport,810672125
football,91524722
boardgames,293927219
tennis,874382204
motosport,940100410
basketball,468180423
extreme,865148516
martial_arts,202788309
extreme,789662714
motosport,496382632
volleyball,279774419
esport,363011237
football,50755530
basketball,770301717
hockey,681511514
tennis,36132108
motosport,122842434
autosport,38686015
volleyball,432881818
hockey,720806404
martial_arts,354743016
tennis,901046514
athletics,533490409
boardgames,477438405
tennis,461848124
martial_arts,964964930
boardgames,105994131
winter_sport,370818707
winter_sport,269600323
motosport,406191709
athletics,645562129
football,961573518
hockey,447547920
athletics,325301301
autosport,169782234
basketball,493329800
winter_sport,918364537
winter_sport,593121209
tennis,954498427
volleyball,986222017
autosport,738065626
autosport,795681906
motosport,324470724
tennis,438797216
athletics,716730813
hockey,567098537
motosport,445450828
motosport,606886336
autosport,73983831
athletics,120860807
boardgames,472265305
tennis,773612809
basketball,454456215
motosport,150043234
boardgames,384272039
volleyball,770457906
autosport,18474206
martial_arts,354743016
martial_arts,548575926
football,687005007
boardgames,169728316
volleyball,484354931
motosport,556172732
football,169233026
hockey,681511514
football,165244818
boardgames,799507205
athletics,445982121
tennis,788946507
hockey,698702413
boardgames,227173108
hockey,523428729
tennis,154189203
autosport,976997634
winter_sport,290484631
athletics,11353014
boardgames,310405313
martial_arts,691699936
motosport,748139809
motosport,149638039
hockey,568705033
martial_arts,43669432
tennis,408679404
boardgames,395353112
boardgames,171142708
motosport,556172732
winter_sport,8589632
motosport,58842105
boardgames,188871818
football,529216217
martial_arts,989889703
extreme,76441934
winter_sport,190675501
football,222424935
winter_sport,586514133
boardgames,883696318
volleyball,215529508
tennis,309347409
basketball,160156804
volleyball,769822207
boardgames,472265305
tennis,920808639
hockey,716233230
motosport,58842105
boardgames,384272039
autosport,663177038
athletics,497745905
basketball,824743609
basketball,472368600
autosport,655435538
athletics,179271619
boardgames,209418931
basketball,763841310
winter_sport,920673602
hockey,750089226
basketball,826403605
athletics,996508807
volleyball,484354931
esport,963933706
athletics,384129821
volleyball,735316620
boardgames,379077831
boardgames,15687720
autosport,792993723
hockey,558547621
volleyball,583812819
autosport,650213926
basketball,78116910
volleyball,454798730
athletics,891594226
motosport,301803518
autosport,19561637
athletics,365511913
basketball,577870231
football,835396802
athletics,891594226
winter_sport,181114224
winter_sport,158241534
athletics,703540237
volleyball,837411601
volleyball,503664137
boardgames,150654128
football,818786025
winter_sport,704448708
basketball,314850421
volleyball,720700227
basketball,349384717
tennis,370655126
athletics,22036439
martial_arts,271744519
martial_arts,734377410
winter_sport,232338336
autosport,175114936
athletics,636382901
martial_arts,299652135
hockey,523701908
motosport,765370701
motosport,493152603
basketball,668998218
martial_arts,988540723
hockey,121492010
boardgames,720955404
volleyball,479245314
football,74652019
extreme,856701516
boardgames,327734729
basketball,806147614
autosport,629887000
autosport,175060434
athletics,557277126
motosport,538422305
tennis,721281612
martial_arts,777001005
volleyball,289454822
athletics,164938627
volleyball,995968829
tennis,175917715
motosport,244390012
basketball,365401829
boardgames,657659221
boardgames,182812727
football,283290130
volleyball,951099915
esport,474818525
volleyball,930446319
tennis,154189203
winter_sport,504207431
motosport,95322821
winter_sport,953467218
volleyball,184939504
boardgames,657663118
tennis,771189202
esport,554812531
winter_sport,216195912
boardgames,677409936
basketball,410422939
esport,676963316
tennis,15535117
tennis,55011619
athletics,166496120
athletics,430070319
winter_sport,815971707
athletics,358317602
volleyball,458257228
boardgames,952343224
boardgames,472265305
volleyball,861991010
football,761152130
motosport,985972400
basketball,705531229
tennis,731751516
tennis,969939508
volleyball,411875725
martial_arts,248974925
volleyball,956023416
autosport,792993723
boardgames,671359431
tennis,958369610
volleyball,949871830
tennis,455866804
basketball,91221831
volleyball,99316638
athletics,975407827
football,758155538
autosport,703750536
esport,277201523
football,168326828
hockey,369621326
athletics,580460700
winter_sport,502677819
football,648146022
basketball,182556512
autosport,28000829
martial_arts,185251920
martial_arts,331057512
motosport,493152603
motosport,640825236
hockey,452717234
esport,889611806
esport,216451201
winter_sport,864087326
boardgames,257082031
volleyball,995968829
football,403183304
esport,175684103
winter_sport,443233908
autosport,626724033
athletics,636382901
boardgames,961334227
athletics,880844709
tennis,291959212
tennis,641530522
volleyball,128381701
hockey,597803422
athletics,500485134
winter_sport,910521609
hockey,752762421
hockey,652151312
volleyball,150717204
winter_sport,734063839
basketball,299094039
football,105159200
tennis,128444506
autosport,307712117
martial_arts,911780335
basketball,250868121
tennis,995180722
volleyball,204512230
athletics,950610502
motosport,675028903
athletics,154620504
autosport,38798826
athletics,47218323
winter_sport,223858625
esport,795835134
autosport,954782222
basketball,162043401
boardgames,897875212
winter_sport,147828122
boardgames,300376018
tennis,421579134
basketball,793925411
athletics,723736924
esport,415903907
martial_arts,892988615
martial_arts,607794406
winter_sport,682654027
basketball,627428414
motosport,469921116
boardgames,636863230
volleyball,898046305
football,17950902
motosport,675028903
autosport,105309737
extreme,305580412
tennis,564459708
volleyball,633814217
motosport,632988709
football,119067016
tennis,845204133
martial_arts,640851311
tennis,709646319
football,183300802
volleyball,356229300
basketball,613449708
basketball,199165412
athletics,707243606
basketball,365401829
tennis,23220639
football,570673139
volleyball,247313923
autosport,73983831
autosport,244140619
athletics,54524524
autosport,914507310
tennis,356117301
winter_sport,910521609
extreme,821877603
esport,618086409
martial_arts,429186739
tennis,539465706
athletics,396395116
motosport,496382632
autosport,617202308
football,694334802
tennis,74229233
boardgames,468287808
martial_arts,505512209
basketball,71193028
extreme,901640937
tennis,356117301
athletics,22036439
basketball,698740800
motosport,549731702
hockey,683004715
athletics,358317602
boardgames,965112735
boardgames,68218829
athletics,538156330
extreme,43776826
autosport,696044911
boardgames,579828018
winter_sport,675267313
athletics,396395116
winter_sport,142601735
boardgames,529365418
volleyball,985913429
hockey,249638431
basketball,927852529
extreme,335696332
martial_arts,656741409
hockey,223960908
tennis,311641030
basketball,732356326
boardgames,413319722
boardgames,471765201
motosport,675028903
athletics,396395116
volleyball,472361212
boardgames,5492000
boardgames,388468131
extreme,996141322
basketball,472368600
motosport,565820003
basketball,705531229
volleyball,235819036
volleyball,834897309
athletics,580543820
tennis,410019910
volleyball,769822207
hockey,409398311
tennis,629112306
esport,606193409
extreme,340307719
boardgames,3905302
football,159445938
tennis,474628927
martial_arts,571821239
boardgames,5492000
athletics,762195413
extreme,686389628
winter_sport,210153012
autosport,792993723
basketball,310690308
hockey,200854829
basketball,74653939
athletics,110567026
martial_arts,891104532
autosport,982297104
autosport,300585932
motosport,358997321
tennis,721281612
boardgames,121036012
athletics,707243606
volleyball,526086705
athletics,430070319
boardgames,867549202
athletics,116718123
martial_arts,87100822
winter_sport,151688620
volleyball,624254822
boardgames,907707903
athletics,384245413
volleyball,289454822
boardgames,923436937
martial_arts,451119206
football,608008318
winter_sport,290484631
boardgames,897875212
basketball,793925411
basketball,250868121
athletics,799841423
hockey,285028136
winter_sport,846379730
autosport,914507310
volleyball,722326419
martial_arts,654534231
tennis,512337707
boardgames,415497137
hockey,452717234
extreme,536016915
winter_sport,175877702
hockey,573474327
athletics,681167633
athletics,460819000
extreme,180428424
athletics,618178708
boardgames,999112505
athletics,729848700
hockey,753567210
tennis,157908500
motosport,939038022
football,348319536
boardgames,657046535
winter_sport,983658124
volleyball,75344628
tennis,880206236
motosport,523427029
football,326063102
basketball,921937508
boardgames,742720004
tennis,876416825
tennis,734773828
football,999374432
esport,305659608
martial_arts,793498528
football,980971909
athletics,681167633
tennis,269499238
football,469446016
tennis,635515629
hockey,698702413
boardgames,742720004
athletics,120359629
martial_arts,675221606
autosport,375922416
volleyball,639255416
football,959640114
esport,433545839
boardgames,853317727
autosport,188595930
autosport,256411415
boardgames,152645515
extreme,368543725
winter_sport,451097605
boardgames,71369105
basketball,365401829
athletics,824729512
martial_arts,432194902
autosport,18474206
hockey,194359403
esport,743480114
winter_sport,142601735
autosport,300698829
boardgames,257167133
boardgames,867549202
football,466189918
autosport,490784125
volleyball,513724303
boardgames,631388434
martial_arts,911780335
athletics,583649127
tennis,438797216
winter_sport,130535527
volleyball,602432133
hockey,236809623
tennis,980421624
autosport,249356330
volleyball,729168834
hockey,359331738
volleyball,294739001
basketball,209708505
martial_arts,129984610
esport,67744102
tennis,294997620
motosport,596255402
autosport,493291122
tennis,340097918
extreme,362038305
tennis,157908500
martial_arts,451119206
hockey,425955511
hockey,59932732
hockey,821416534
basketball,152217002
tennis,903672538
athletics,22036439
tennis,359502010
athletics,533490409
winter_sport,203411104
motosport,95322821
hockey,571488727
tennis,419924317
boardgames,214051407
tennis,523488132
winter_sport,107411906
martial_arts,971196736
volleyball,633814217
autosport,32734003
basketball,78116910
martial_arts,571821239
winter_sport,266731331
athletics,891594226
athletics,768689220
volleyball,905970800
esport,363011237
winter_sport,679839112
basketball,820117632
martial_arts,593313032
winter_sport,238486701
volleyball,300238132
motosport,223866238
extreme,559807729
volleyball,81295517
football,608008318
tennis,189713508
autosport,443224606
boardgames,46396337
athletics,670818517
basketball,794004500
tennis,381517915
athletics,112730017
motosport,307052612
football,662150224
autosport,514740421
boardgames,608530528
athletics,983658124
autosport,77725304
athletics,110567026
tennis,369797136
autosport,38686015
martial_arts,295520434
football,708817610
motosport,379707522
basketball,503256319
winter_sport,175877702
hockey,831854927
basketball,445858313
basketball,771869717
autosport,105309737
athletics,380828920
winter_sport,175877702
martial_arts,96550538
hockey,88967202
volleyball,718310929
volleyball,847903026
winter_sport,507262500
motosport,872097518
winter_sport,348625206
football,700305001
autosport,588665414
autosport,655435538
boardgames,415497137
athletics,940142725
tennis,722797307
basketball,732845834
boardgames,965112735
tennis,271439505
tennis,455866804
hockey,200809628
tennis,392801401
motosport,946552139
athletics,909448138
athletics,328610001
extreme,389639538
volleyball,150717204
tennis,157908500
athletics,146326824
volleyball,930446319
motosport,446372811
basketball,173808905
tennis,987987031
tennis,663005300
esport,987772401
winter_sport,357831525
motosport,429090505
tennis,906862823
tennis,948654335
boardgames,589708636
martial_arts,336741517
tennis,190675501
motosport,791826507
tennis,152027915
martial_arts,809310416
boardgames,120129717
martial_arts,170400932
martial_arts,395618404
autosport,976997634
motosport,676100714
martial_arts,354743016
esport,963933706
boardgames,967451027
tennis,566255305
extreme,221685408
extreme,697719516
tennis,672291907
volleyball,150717204
motosport,493152603
tennis,256102315
football,697207714
basketball,227716111
martial_arts,395618404
tennis,960406231
volleyball,10212412
hockey,409398311
football,339030900
motosport,765370701
tennis,370655126
athletics,391708030
motosport,689420739
hockey,121007603
basketball,718936035
autosport,776866709
volleyball,921213411
martial_arts,333629639
boardgames,995500139
autosport,740126116
basketball,173808905
football,967849804
esport,374161020
volleyball,75344628
boardgames,657663118
tennis,526861338
basketball,950046422
boardgames,171142708
martial_arts,543663420
basketball,503256319
boardgames,934775902
esport,791905809
boardgames,661252506
athletics,91586935
martial_arts,952424029
volleyball,184939504
boardgames,69883037
tennis,438797216
motosport,949858220
tennis,883757433
boardgames,393407803
athletics,996508807
tennis,11907137
hockey,750089226
tennis,481366031
extreme,36370916
extreme,400984111
basketball,932162114
martial_arts,730206900
boardgames,649353633
winter_sport,297310427
boardgames,993849513
tennis,542970915
winter_sport,598946537
esport,713015830
basketball,327373427
autosport,884639615
athletics,388066139
tennis,353081737
basketball,250868121
tennis,254489118
basketball,841198827
winter_sport,213444212
basketball,966922207
basketball,978152436
motosport,509298920
tennis,813350212
volleyball,916357824
football,881039026
motosport,810227300
autosport,729673830
basketball,541204520
basketball,313204506
football,398887933
athletics,444009223
volleyball,820407333
winter_sport,760564339
boardgames,551710300
hockey,369621326
motosport,325140231
tennis,839751918
tennis,879836504
athletics,953755801
athletics,768689220
extreme,136266131
tennis,55011619
hockey,53723411
basketball,160156804
volleyball,898046305
martial_arts,185251920
boardgames,46396337
winter_sport,675267313
athletics,720980602
tennis,206534518
winter_sport,204886735
athletics,89039324
martial_arts,688031531
hockey,718731007
boardgames,413319722
winter_sport,573464122
extreme,963977522
football,298814214
hockey,732725131
hockey,971344832
volleyball,33521505
hockey,567098537
basketball,805618829
martial_arts,977791728
athletics,310358223
athletics,299159823
tennis,692941415
boardgames,350509934
volleyball,215529508
motosport,406191709
tennis,408679404
athletics,824729512
tennis,206534518
tennis,556662305
extreme,239044903
motosport,704972525
basketball,557730405
martial_arts,865319020
tennis,999361308
basketball,606174933
motosport,538422305
autosport,189715923
football,647206032
basketball,313204506
basketball,770301717
motosport,303858215
martial_arts,171939837
basketball,668998218
football,757129532
autosport,493291122
volleyball,121966812
football,456365104
football,930432020
winter_sport,189202917
basketball,614928806
boardgames,188076806
extreme,321638212
hockey,971344832
basketball,381175229
boardgames,350292811
hockey,514876428
athletics,380828920
basketball,679175615
boardgames,8754004
athletics,962542607
volleyball,861991010
autosport,875931726
autosport,703750536
hockey,154343628
volleyball,33521505
hockey,441420522
basketball,809470704
winter_sport,376260625
motosport,693990115
martial_arts,883951626
boardgames,888914411
tennis,466949309
boardgames,10887106
boardgames,681992433
football,614928806
athletics,938672803
tennis,23220639
athletics,95038303
tennis,722797307
winter_sport,502677819
motosport,272974518
hockey,652151312
winter_sport,443233908
athletics,953755801
basketball,152217002
boardgames,257082031
extreme,263714124
basketball,763841310
motosport,865581307
autosport,740126116
basketball,159768514
athletics,694431706
hockey,121007603
boardgames,193966605
football,285269308
tennis,455866804
boardgames,350292811
hockey,62179307
autosport,42587423
volleyball,89635319
basketball,588021734
basketball,732356326
autosport,510577617
motosport,145846507
winter_sport,675769234
volleyball,901627909
volleyball,861225637
basketball,675949807
volleyball,293137810
motosport,369973922
volleyball,47878039
hockey,360837705
basketball,74653939
extreme,76441934
volleyball,449725405
basketball,546542921
athletics,720980602
basketball,371670028
basketball,622543412
martial_arts,891104532
martial_arts,653708801
volleyball,697977732
esport,316814235
football,859305226
basketball,517149005
athletics,732390927
volleyball,54313238
volleyball,583812819
boardgames,613092418
autosport,241251621
basketball,442404133
tennis,676067213
motosport,738065626
athletics,881759832
winter_sport,172533415
tennis,523488132
boardgames,993849513
volleyball,449704704
hockey,120384031
winter_sport,152328435
athletics,396395116
volleyball,718310929
athletics,150360914
esport,578692128
athletics,938672803
winter_sport,888570926
basketball,194289811
winter_sport,376260625
motosport,543359603
hockey,154343628
athletics,900952227
extreme,239044903
martial_arts,392205005
esport,618086409
boardgames,113480613
motosport,816073817
tennis,253247218
winter_sport,223233218
athletics,557277126
motosport,251684639
tennis,74229233
volleyball,986222017
winter_sport,995614432
volleyball,985913429
hockey,923795413
extreme,682407200
autosport,924260407
basketball,209708505
boardgames,350292811
motosport,704972525
athletics,729848700
tennis,487461304
motosport,379707522
basketball,243857625
tennis,920808639
motosport,272974518
winter_sport,405617038
athletics,995696423
tennis,474628927
winter_sport,26974626
basketball,334997905
basketball,826403605
football,325340028
winter_sport,266731331
hockey,610968003
hockey,742321024
motosport,565820003
boardgames,15687720
autosport,903006510
athletics,931808713
esport,454614417
tennis,792605429
volleyball,300238132
winter_sport,803563217
football,859305226
boardgames,350292811
winter_sport,960208908
martial_arts,656137117
volleyball,627689204
autosport,837772112
athletics,596424711
volleyball,928466623
basketball,595894929
hockey,296013934
esport,60784503
autosport,401762737
motosport,303858215
extreme,515359008
volleyball,876929904
hockey,87851008
winter_sport,512892704
hockey,327461413
athletics,172168003
martial_arts,799379709
autosport,993241304
winter_sport,36876635
football,881719908
hockey,400493824
athletics,358317602
football,119067016
esport,919422928
martial_arts,721591601
football,306975214
hockey,610968003
winter_sport,586514133
tennis,798959002
hockey,367128632
boardgames,570225132
volleyball,684795625
boardgames,206039507
hockey,461578519
tennis,246331928
basketball,718701305
boardgames,527528908
tennis,539465706
motosport,691774108
hockey,531280822
esport,24664535
motosport,7087528
volleyball,429288632
basketball,178587519
hockey,447367830
basketball,503256319
boardgames,589708636
autosport,842306321
tennis,634162404
motosport,501121024
hockey,730917226
athletics,106783719
tennis,11907137
football,902709331
esport,209915730
volleyball,121966812
martial_arts,74450008
athletics,77255925
hockey,63796435
basketball,299094039
athletics,179271619
basketball,593047312
tennis,291959212
boardgames,412580427
autosport,358893334
martial_arts,716667231
winter_sport,272409826
esport,227887835
tennis,786639628
hockey,531845619
tennis,672291907
boardgames,753777205
motosport,982459907
hockey,330126734
boardgames,120129717
volleyball,409341814
basketball,968492435
football,845425433
athletics,939633505
extreme,961037402
autosport,470130924
martial_arts,859264731
volleyball,322297134
autosport,729673830
basketball,853318705
autosport,253041238
volleyball,508598802
athletics,962542607
autosport,232405230
martial_arts,675221606
boardgames,952343224
boardgames,171142708
basketball,640045636
boardgames,949032612
martial_arts,721591601
volleyball,127525432
winter_sport,38824639
autosport,846438937
extreme,321638212
boardgames,15687720
autosport,217404121
basketball,178587519
winter_sport,987306634
winter_sport,493301008
extreme,811784101
basketball,621582000
athletics,16717100
winter_sport,181114224
volleyball,820407333
extreme,811784101
esport,487411805
tennis,189713508
hockey,183393929
motosport,575808906
volleyball,898046305
volleyball,552093907
hockey,583812819
autosport,363792735
athletics,536757720
volleyball,956023416
basketball,125722831
motosport,988414209
extreme,293257727
esport,252647132
tennis,50755530
tennis,392801401
tennis,514610616
tennis,429095315
volleyball,33521505
tennis,359502010
winter_sport,388651911
extreme,241032829
autosport,401817323
martial_arts,699404808
autosport,450530620
boardgames,384272039
athletics,332656608
athletics,695058203
athletics,906965618
martial_arts,607794406
basketball,826403605
volleyball,718310929
autosport,28987600
winter_sport,512892704
football,528610528
martial_arts,336741517
athletics,910049717
tennis,29087925
tennis,277343111
martial_arts,358793829
tennis,920712623
basketball,78116910
athletics,241306824
tennis,927963415
winter_sport,873304510
basketball,698740800
motosport,440346237
tennis,149642906
extreme,979376404
volleyball,773652518
extreme,821877603
tennis,980421624
esport,252017522
winter_sport,877712607
tennis,461848124
tennis,813350212
tennis,206534518
athletics,95038303
basketball,701136424
autosport,232405230
basketball,493329800
winter_sport,716670416
esport,252017522
extreme,522372909
motosport,177956109
hockey,993727705
motosport,762386331
esport,560090914
volleyball,717515711
martial_arts,78410435
football,804077033
volleyball,289285000
esport,305659608
basketball,369317324
motosport,469921116
boardgames,468287808
winter_sport,238486701
tennis,677320621
boardgames,526305739
martial_arts,433229230
motosport,252055117
tennis,277343111
basketball,876801624
athletics,928004506
athletics,497745905
boardgames,626123703
hockey,7101715
hockey,127651009
tennis,792605429
boardgames,105994131
volleyball,967832038
volleyball,282349037
volleyball,475206109
motosport,587551436
athletics,612806513
autosport,914507310
football,885137827
esport,382790721
motosport,723869730
esport,516487717
hockey,593121209
tennis,23220639
tennis,771189202
tennis,323016022
esport,101931638
autosport,980224018
boardgames,311125219
winter_sport,693769604
martial_arts,29843836
football,777792529
hockey,282161237
autosport,38686015
basketball,414585700
athletics,653660801
tennis,880325814
winter_sport,802298901
tennis,552724006
boardgames,671359431
tennis,954498427
winter_sport,995614432
basketball,770301717
tennis,776359438
hockey,322201813
athletics,487455103
basketball,330691025
autosport,256411415
volleyball,729168834
winter_sport,806603917
winter_sport,888570926
martial_arts,395618404
autosport,375922416
winter_sport,190675501
motosport,951953731
athletics,723736924
football,775293001
winter_sport,172533415
martial_arts,119280019
athletics,723736924
tennis,15535117
motosport,892724112
tennis,677320621
football,945026513
tennis,524426623
football,881719908
football,74472119
tennis,676067213
winter_sport,474341536
winter_sport,558583814
boardgames,995500139
martial_arts,593313032
martial_arts,64335022
extreme,979376404
hockey,993727705
athletics,380828920
athletics,54524524
football,608008318
martial_arts,500385906
martial_arts,859264731
esport,881271230
motosport,691774108
athletics,931808713
basketball,380447018
tennis,334212131
athletics,120359629
volleyball,54313238
winter_sport,832060730
esport,941480814
hockey,368422620
autosport,795681906
hockey,425955511
autosport,661402108
volleyball,722326419
athletics,732390927
tennis,711716415
martial_arts,964964930
football,73854427
motosport,147606020
tennis,71917426
winter_sport,424793706
basketball,334997905
basketball,938731820
basketball,493329800
basketball,316817634
extreme,697719516
motosport,559217017
esport,84609918
athletics,1622114
tennis,86404728
winter_sport,345928610
athletics,430070319
tennis,786639628
tennis,466949309
volleyball,279369911
hockey,808599916
esport,732864905
volleyball,936469535
autosport,650213926
motosport,147606020
winter_sport,172533415
autosport,73983831
athletics,939633505
motosport,807286332
volleyball,666979904
extreme,169605021
athletics,441983510
tennis,387687703
hockey,121492010
tennis,337485625
winter_sport,669684718
hockey,31521229
esport,495216520
extreme,807285226
boardgames,292717533
tennis,154189203
tennis,363280212
athletics,138687307
athletics,798486938
athletics,64418629
extreme,519393417
boardgames,468287808
athletics,95038303
esport,433545839
autosport,982297104
martial_arts,276303500
boardgames,908844019
volleyball,642570122
football,952274232
autosport,217336832
extreme,839826832
hockey,282161237
athletics,82411206
autosport,982297104
autosport,502126414
football,697207714
motosport,779943838
motosport,949858220
tennis,894533034
volleyball,639255416
winter_sport,346979937
tennis,721281612
hockey,926900206
winter_sport,803563217
winter_sport,491366739
athletics,322842224
basketball,270775309
winter_sport,802298901
tennis,830464415
tennis,271336732
martial_arts,799379709
martial_arts,837518626
motosport,798648523
motosport,729232621
motosport,145846507
tennis,923126630
basketball,74653939
boardgames,699350627
martial_arts,551969303
hockey,568705033
volleyball,458257228
basketball,557730405
esport,454614417
motosport,483440203
basketball,515163906
volleyball,733163636
autosport,382246238
basketball,707684228
basketball,698740800
volleyball,406657330
basketball,209708505
athletics,175020812
extreme,413670930
boardgames,853317727
motosport,779943838
boardgames,972003326
athletics,694561717
martial_arts,200403021
football,965768113
athletics,798486938
volleyball,439607625
athletics,722998702
boardgames,600699419
basketball,17474117
martial_arts,470533206
athletics,443892630
volleyball,508598802
tennis,128426128
athletics,824729512
athletics,910049717
athletics,59119226
autosport,17142414
motosport,445450828
boardgames,395353112
winter_sport,152328435
athletics,328610001
boardgames,171142708
winter_sport,720267537
hockey,531845619
athletics,958980903
hockey,121007603
athletics,694431706
tennis,566255305
martial_arts,882315308
motosport,549731702
martial_arts,695496003
hockey,923795413
motosport,232278338
football,859305226
winter_sport,598946537
extreme,136266131
winter_sport,958737102
football,169233026
volleyball,503664137
martial_arts,50755530
martial_arts,675221606
volleyball,75344628
volleyball,568346001
esport,482225120
tennis,542970915
volleyball,720700227
volleyball,411875725
motosport,946552139
volleyball,820407333
boardgames,613092418
basketball,718701305
basketball,78116910
boardgames,700486922
martial_arts,919849725
hockey,194359403
athletics,143184126
extreme,200830226
extreme,325230734
volleyball,282349037
martial_arts,372619507
basketball,622543412
autosport,788319022
motosport,336192226
motosport,691885025
boardgames,589708636
motosport,647706002
martial_arts,336741517
boardgames,583501728
martial_arts,977791728
esport,700198717
hockey,531280822
tennis,721281612
martial_arts,568541621
basketball,824743609
motosport,282876503
football,466189918
athletics,154620504
basketball,219875603
volleyball,254914715
volleyball,770457906
athletics,938672803
extreme,682407200
martial_arts,712883511
motosport,606886336
motosport,632988709
hockey,691196826
extreme,362038305
basketball,842595938
winter_sport,901695604
volleyball,33521505
tennis,742197116
winter_sport,400318329
volleyball,174120533
tennis,29087925
tennis,692941415
volleyball,356229300
winter_sport,877712607
hockey,577746628
motosport,198786439
martial_arts,911780335
volleyball,435066337
tennis,381517915
motosport,122842434
football,520171005
tennis,542970915
extreme,519393417
boardgames,801253637
tennis,722797307
volleyball,220544713
winter_sport,575415307
volleyball,268602925
autosport,188595930
athletics,120860807
athletics,670818517
boardgames,626123703
hockey,441420522
tennis,713499939
motosport,378940814
boardgames,548889408
martial_arts,691699936
tennis,291959212
motosport,632576821
volleyball,182965603
tennis,830464415
martial_arts,793527036
extreme,441807829
hockey,514876428
esport,424965336
tennis,214775512
athletics,724575310
basketball,58828435
autosport,495993616
martial_arts,806134921
autosport,767339919
basketball,515163906
winter_sport,26974626
tennis,370655126
boardgames,699350627
extreme,901640937
football,36443103
athletics,653660801
extreme,263714124
tennis,721281612
winter_sport,158241534
winter_sport,929177628
hockey,175569918
hockey,992511734
autosport,38686015
esport,933468212
hockey,573474327
athletics,114597920
winter_sport,504207431
athletics,424678830
tennis,152027915
boardgames,965112735
motosport,779943838
basketball,148389602
football,970656307
winter_sport,436338111
martial_arts,432727237
martial_arts,392205005
hockey,830580618
esport,998565619
autosport,300698829
autosport,650213926
martial_arts,793527036
tennis,469734025
athletics,798486938
winter_sport,51478403
martial_arts,656137117
autosport,582543434
hockey,334504900
volleyball,449704704
tennis,999361308
autosport,189715923
winter_sport,558583814
boardgames,58022005
volleyball,849288127
esport,731388718
martial_arts,695496003
boardgames,532050732
athletics,22036439
winter_sport,95581827
hockey,461578519
volleyball,497868207
boardgames,692248707
tennis,214775512
boardgames,881714831
tennis,542970915
tennis,152027915
autosport,854520310
volleyball,471648831
athletics,241306824
winter_sport,165303039
tennis,36132108
athletics,299159823
hockey,200809628
extreme,607849319
boardgames,379077831
volleyball,627689204
autosport,871707112
tennis,111216229
boardgames,850982633
volleyball,639255416
boardgames,692871434
volleyball,834897309
tennis,421579134
boardgames,839901317
autosport,300698829
tennis,903672538
hockey,282161237
winter_sport,381979729
motosport,901212909
athletics,332656608
extreme,657828704
athletics,150273323
motosport,324470724
hockey,159349224
martial_arts,553288426
tennis,193979004
winter_sport,31847117
volleyball,294739001
athletics,106783719
tennis,980421624
athletics,705520417
hockey,752762421
boardgames,981950805
tennis,552724006
volleyball,503286621
boardgames,471765201
hockey,718731007
boardgames,551710300
motosport,663123629
basketball,571238225
motosport,147606020
tennis,118596635
football,421797403
motosport,647706002
basketball,603928716
winter_sport,290484631
basketball,4581701
martial_arts,837518626
athletics,762195413
basketball,595894929
autosport,232405230
extreme,982877726
winter_sport,772796121
boardgames,280451535
autosport,942291028
boardgames,823965717
boardgames,657659221
autosport,463497816
basketball,769374336
extreme,52704700
basketball,804059534
martial_arts,640851311
winter_sport,232338336
boardgames,120129717
athletics,686416229
winter_sport,821566411
winter_sport,123458214
esport,67744102
martial_arts,333629639
martial_arts,43669432
hockey,571488727
motosport,982459907
basketball,754440301
athletics,110567026
motosport,198786439
