category,oid
hockey,558547621
extreme,895774202
volleyball,454798730
winter_sport,17560220
martial_arts,452466036
hockey,81076006
athletics,380828920
volleyball,185046019
esport,905511805
athletics,630596921
winter_sport,784811821
hockey,441420522
football,755173525
football,349748832
basketball,199931007
hockey,422072501
football,788252431
motosport,301803518
tennis,634162404
football,214283216
tennis,556662305
athletics,378373822
tennis,629112306
volleyball,940643711
football,627428414
esport,920584035
autosport,368142822
tennis,850390414
tennis,387687703
athletics,487455103
tennis,490004308
tennis,759680207
basketball,820117632
football,451045817
boardgames,570742820
martial_arts,331057512
basketball,685403029
extreme,890089427
motosport,789704301
boardgames,898943337
volleyball,810648433
boardgames,350509934
boardgames,21376113
esport,610419433
athletics,111852809
athletics,487455103
athletics,768689220
athletics,390954924
tennis,55011619
boardgames,867549202
tennis,812009012
tennis,917918427
athletics,920077015
motosport,831253324
tennis,466949309
autosport,158877415
basketball,786309406
athletics,143686331
boardgames,949032612
motosport,261262031
autosport,207420208
autosport,369462436
athletics,45918031
motosport,645893435
boardgames,10887106
martial_arts,64335022
motosport,901212909
hockey,830580618
football,348319536
football,201643838
football,744621104
martial_arts,505512209
motosport,762386331
athletics,686416229
volleyball,217866401
tennis,74229233
football,491747007
boardgames,236154734
athletics,138687307
football,349748832
winter_sport,985825903
volleyball,986222017
tennis,193979004
basketball,805618829
esport,229230327
autosport,173869328
volleyball,398016315
tennis,628205320
hockey,573984210
hockey,532990915
football,219875603
boardgames,393407803
motosport,553924806
hockey,730917226
boardgames,249455008
volleyball,309752232
autosport,510577617
autosport,242999722
football,506779112
athletics,322842224
esport,363011237
boardgames,169728316
athletics,681167633
football,195814323
tennis,786639628
athletics,881759832
winter_sport,789732331
hockey,78576008
esport,474818525
esport,943736224
motosport,810672125
football,91524722
boardgames,293927219
tennis,874382204
tennis,919523134
motosport,940100410
basketball,468180423
extreme,865148516
extreme,238670820
martial_arts,202788309
extreme,789662714
motosport,496382632
volleyball,279774419
esport,363011237
football,50755530
volleyball,949871830
extreme,752730414
basketball,770301717
extreme,458745710
hockey,681511514
volleyball,552093907
tennis,36132108
motosport,122842434
autosport,38686015
volleyball,432881818
hockey,720806404
martial_arts,354743016
tennis,901046514
athletics,533490409
boardgames,477438405
tennis,461848124
motosport,145846507
martial_arts,964964930
boardgames,105994131
winter_sport,370818707
winter_sport,269600323
motosport,406191709
athletics,645562129
football,961573518
hockey,447547920
athletics,325301301
autosport,169782234
basketball,493329800
winter_sport,918364537
winter_sport,88199013
winter_sport,593121209
tennis,954498427
volleyball,986222017
autosport,738065626
autosport,795681906
motosport,985972400
motosport,901212909
martial_arts,378373822
motosport,988414209
motosport,324470724
tennis,438797216
athletics,716730813
hockey,567098537
motosport,445450828
motosport,606886336
athletics,89039324
autosport,73983831
athletics,120860807
basketball,329730016
boardgames,472265305
extreme,151529102
winter_sport,124259218
tennis,773612809
basketball,454456215
motosport,150043234
boardgames,384272039
winter_sport,621494509
volleyball,770457906
athletics,478085506
tennis,839751918
autosport,18474206
martial_arts,354743016
football,687005007
boardgames,952343224
winter_sport,507262500
boardgames,169728316
volleyball,484354931
motosport,556172732
football,169233026
hockey,681511514
football,165244818
boardgames,799507205
winter_sport,252958212
athletics,445982121
tennis,788946507
martial_arts,279353929
hockey,698702413
boardgames,227173108
hockey,523428729
esport,893890239
tennis,154189203
volleyball,346973015
autosport,976997634
winter_sport,290484631
athletics,11353014
boardgames,310405313
martial_arts,691699936
motosport,748139809
autosport,495993616
football,916952214
martial_arts,452466036
motosport,149638039
hockey,568705033
martial_arts,43669432
tennis,408679404
boardgames,395353112
autosport,474672934
motosport,965009518
boardgames,171142708
football,248992617
motosport,556172732
volleyball,454798730
winter_sport,8589632
motosport,883911111
motosport,58842105
boardgames,188871818
autosport,52719309
football,529216217
martial_arts,989889703
extreme,76441934
winter_sport,190675501
football,435511326
autosport,253041238
extreme,139939618
football,222424935
athletics,597320201
winter_sport,720700227
winter_sport,586514133
boardgames,883696318
volleyball,215529508
tennis,309347409
basketball,160156804
extreme,261138036
volleyball,769822207
boardgames,472265305
tennis,920808639
martial_arts,734377410
hockey,716233230
motosport,58842105
boardgames,384272039
extreme,515359008
autosport,663177038
athletics,497745905
esport,713015830
basketball,824743609
basketball,472368600
autosport,655435538
boardgames,919983808
athletics,179271619
hockey,120384031
boardgames,209418931
basketball,763841310
winter_sport,920673602
winter_sport,982712506
football,678814727
basketball,826403605
athletics,996508807
volleyball,484354931
esport,963933706
athletics,384129821
volleyball,735316620
boardgames,897875212
boardgames,379077831
boardgames,15687720
autosport,792993723
hockey,558547621
volleyball,583812819
autosport,650213926
boardgames,178647735
basketball,78116910
volleyball,454798730
athletics,891594226
esport,761417337
motosport,301803518
basketball,240148831
extreme,318513918
autosport,19561637
athletics,610555901
athletics,365511913
basketball,577870231
football,835396802
athletics,891594226
winter_sport,181114224
winter_sport,158241534
athletics,703540237
esport,907389330
volleyball,837411601
autosport,837772112
volleyball,503664137
motosport,780661336
athletics,694431706
boardgames,150654128
football,818786025
extreme,682407200
motosport,303714903
winter_sport,704448708
basketball,314850421
volleyball,402522236
volleyball,720700227
basketball,349384717
motosport,618524109
tennis,370655126
winter_sport,289099909
athletics,22036439
martial_arts,271744519
martial_arts,734377410
winter_sport,232338336
autosport,175114936
athletics,636382901
martial_arts,299652135
volleyball,439735436
hockey,523701908
motosport,765370701
motosport,493152603
basketball,668998218
autosport,511045128
martial_arts,988540723
hockey,121492010
hockey,261628215
boardgames,720955404
volleyball,479245314
winter_sport,269600323
football,74652019
winter_sport,19978512
martial_arts,769774306
extreme,785209618
extreme,856701516
boardgames,327734729
basketball,806147614
autosport,629887000
autosport,175060434
athletics,557277126
autosport,450530620
motosport,538422305
tennis,721281612
martial_arts,777001005
basketball,588021734
volleyball,289454822
athletics,164938627
volleyball,995968829
tennis,175917715
motosport,244390012
basketball,365401829
boardgames,657659221
boardgames,182812727
football,283290130
volleyball,951099915
boardgames,700486922
athletics,583649127
esport,474818525
extreme,12169210
autosport,545066315
volleyball,930446319
tennis,154189203
winter_sport,504207431
motosport,95322821
winter_sport,953467218
volleyball,184939504
football,27943630
boardgames,657663118
esport,73854427
basketball,707684228
tennis,771189202
esport,554812531
winter_sport,216195912
boardgames,677409936
basketball,410422939
extreme,811389738
esport,676963316
tennis,15535117
tennis,55011619
athletics,166496120
athletics,430070319
winter_sport,815971707
athletics,358317602
volleyball,458257228
boardgames,952343224
boardgames,472265305
volleyball,861991010
football,761152130
motosport,985972400
basketball,705531229
tennis,731751516
hockey,718731007
motosport,154884131
tennis,969939508
volleyball,411875725
martial_arts,248974925
volleyball,956023416
autosport,792993723
boardgames,671359431
tennis,958369610
winter_sport,815971707
volleyball,949871830
esport,482188421
boardgames,470430112
tennis,455866804
basketball,91221831
basketball,824743609
volleyball,99316638
motosport,74069810
athletics,975407827
football,758155538
autosport,703750536
esport,277201523
football,168326828
esport,495216520
martial_arts,331980113
hockey,369621326
athletics,580460700
winter_sport,502677819
football,648146022
basketball,182556512
boardgames,749740303
autosport,28000829
martial_arts,185251920
martial_arts,331057512
motosport,493152603
motosport,640825236
hockey,452717234
esport,889611806
boardgames,206039507
esport,216451201
winter_sport,864087326
boardgames,257082031
volleyball,995968829
esport,175684103
winter_sport,443233908
autosport,626724033
athletics,636382901
boardgames,961334227
martial_arts,607794406
athletics,880844709
hockey,750089226
volleyball,54310919
tennis,291959212
tennis,641530522
volleyball,128381701
hockey,597803422
athletics,500485134
winter_sport,910521609
autosport,884639615
boardgames,206039507
hockey,752762421
hockey,652151312
volleyball,150717204
winter_sport,734063839
basketball,299094039
football,105159200
autosport,502126414
tennis,128444506
autosport,307712117
martial_arts,911780335
hockey,571009235
hockey,753567210
athletics,645562129
football,169233026
basketball,250868121
tennis,995180722
autosport,368142822
volleyball,204512230
athletics,950610502
motosport,675028903
basketball,536631212
athletics,154620504
extreme,400888203
autosport,480925027
autosport,38798826
athletics,47218323
athletics,703540237
esport,168848407
esport,960607836
athletics,16717100
winter_sport,223858625
tennis,523488132
esport,795835134
autosport,954782222
tennis,444234900
basketball,162043401
boardgames,897875212
winter_sport,147828122
athletics,566933517
boardgames,300376018
autosport,819595634
tennis,421579134
basketball,793925411
athletics,723736924
esport,415903907
martial_arts,892988615
martial_arts,607794406
winter_sport,682654027
basketball,627428414
motosport,469921116
boardgames,636863230
volleyball,898046305
motosport,493152603
football,17950902
motosport,675028903
autosport,105309737
extreme,305580412
tennis,564459708
volleyball,633814217
motosport,632988709
football,119067016
tennis,845204133
martial_arts,640851311
tennis,709646319
football,183300802
volleyball,356229300
basketball,467539521
basketball,613449708
basketball,199165412
extreme,536209623
athletics,707243606
motosport,693990115
basketball,365401829
tennis,23220639
football,570673139
autosport,306441436
football,325340028
volleyball,247313923
boardgames,661252506
autosport,73983831
autosport,244140619
athletics,54524524
boardgames,840855229
autosport,914507310
tennis,356117301
winter_sport,910521609
extreme,821877603
esport,618086409
martial_arts,429186739
basketball,198786439
esport,84609918
hockey,121492010
tennis,539465706
athletics,396395116
motosport,496382632
autosport,617202308
football,694334802
winter_sport,563416735
tennis,74229233
boardgames,468287808
martial_arts,505512209
basketball,71193028
extreme,901640937
hockey,839030107
tennis,356117301
football,885137827
athletics,905312229
athletics,22036439
basketball,698740800
hockey,683004715
athletics,358317602
boardgames,965112735
hockey,461578519
boardgames,68218829
athletics,538156330
football,129054431
extreme,43776826
autosport,696044911
boardgames,579828018
winter_sport,675267313
motosport,645893435
athletics,396395116
esport,731388718
winter_sport,142601735
boardgames,529365418
volleyball,985913429
hockey,249638431
basketball,927852529
hockey,848777023
extreme,335696332
athletics,910049717
boardgames,223395512
martial_arts,656741409
hockey,939794218
boardgames,934775902
hockey,223960908
tennis,311641030
athletics,597216810
esport,555020016
esport,506647809
basketball,732356326
boardgames,657659221
boardgames,413319722
boardgames,471765201
motosport,675028903
athletics,396395116
volleyball,472361212
boardgames,5492000
motosport,699833027
boardgames,388468131
extreme,996141322
basketball,472368600
motosport,565820003
basketball,705531229
extreme,45822628
volleyball,235819036
volleyball,834897309
hockey,698702413
athletics,580543820
tennis,410019910
volleyball,769822207
hockey,409398311
tennis,629112306
esport,606193409
extreme,340307719
boardgames,3905302
football,159445938
tennis,474628927
martial_arts,571821239
boardgames,5492000
athletics,762195413
athletics,424194001
winter_sport,491366739
esport,855240530
extreme,686389628
winter_sport,210153012
autosport,792993723
basketball,310690308
martial_arts,276303500
basketball,74653939
athletics,110567026
martial_arts,333629639
martial_arts,891104532
winter_sport,151688620
boardgames,257167133
autosport,982297104
volleyball,652028722
extreme,896615205
autosport,300585932
motosport,358997321
winter_sport,704448708
tennis,721281612
boardgames,121036012
athletics,707243606
autosport,795681906
esport,186210234
football,967849804
volleyball,526086705
athletics,430070319
boardgames,867549202
athletics,116718123
martial_arts,87100822
winter_sport,151688620
volleyball,624254822
volleyball,192169939
volleyball,967832038
extreme,77435832
hockey,559886937
winter_sport,864087326
boardgames,310405313
boardgames,907707903
athletics,384245413
volleyball,289454822
boardgames,923436937
martial_arts,451119206
football,608008318
winter_sport,290484631
tennis,39708933
boardgames,897875212
basketball,793925411
esport,94282806
motosport,298821701
basketball,250868121
tennis,564459708
athletics,799841423
hockey,768730237
hockey,285028136
athletics,340319108
volleyball,446957610
extreme,411813121
winter_sport,846379730
hockey,354506919
motosport,789704301
autosport,914507310
volleyball,722326419
martial_arts,654534231
tennis,512337707
motosport,596255402
boardgames,415497137
hockey,452717234
extreme,536016915
winter_sport,175877702
volleyball,429288632
hockey,573474327
athletics,681167633
athletics,460819000
extreme,180428424
athletics,618178708
volleyball,956023416
boardgames,999112505
athletics,729848700
hockey,753567210
autosport,942291028
tennis,157908500
winter_sport,675769234
motosport,939038022
football,348319536
basketball,58828435
boardgames,657046535
basketball,721356005
winter_sport,983658124
volleyball,75344628
tennis,880206236
tennis,200682408
motosport,523427029
winter_sport,960208908
football,326063102
basketball,921937508
tennis,876416825
volleyball,454456215
football,818786025
football,999374432
athletics,544399530
esport,305659608
martial_arts,793498528
football,980971909
martial_arts,464496500
esport,277201523
autosport,322514905
winter_sport,405617038
athletics,681167633
tennis,269499238
athletics,143397604
boardgames,667473433
hockey,623365639
tennis,635515629
motosport,609698935
boardgames,742720004
basketball,890219039
hockey,477358811
winter_sport,10353705
athletics,120359629
martial_arts,675221606
autosport,375922416
basketball,629764426
volleyball,639255416
football,959640114
athletics,597320201
esport,433545839
boardgames,853317727
autosport,188595930
autosport,256411415
boardgames,152645515
extreme,368543725
winter_sport,451097605
motosport,789704301
boardgames,71369105
basketball,365401829
athletics,824729512
martial_arts,432194902
autosport,18474206
hockey,194359403
esport,743480114
winter_sport,400318329
esport,905511805
winter_sport,142601735
autosport,300698829
boardgames,276231830
boardgames,257167133
boardgames,867549202
autosport,490784125
motosport,758544537
volleyball,513724303
basketball,557730405
boardgames,631388434
football,318475207
martial_arts,911780335
athletics,583649127
winter_sport,811403701
tennis,438797216
extreme,458745710
winter_sport,130535527
autosport,470130924
volleyball,602432133
hockey,236809623
tennis,980421624
athletics,900952227
tennis,323016022
autosport,249356330
volleyball,729168834
autosport,42587423
hockey,359331738
volleyball,294739001
basketball,209708505
martial_arts,129984610
esport,67744102
tennis,294997620
motosport,596255402
autosport,493291122
volleyball,497868207
motosport,483440203
tennis,340097918
extreme,362038305
motosport,676100714
tennis,157908500
football,285269308
martial_arts,451119206
hockey,425955511
hockey,59932732
basketball,152217002
tennis,903672538
martial_arts,649198810
esport,490396703
motosport,324470724
athletics,22036439
tennis,359502010
athletics,533490409
winter_sport,203411104
motosport,95322821
basketball,58524106
hockey,571488727
football,373701210
tennis,419924317
boardgames,214051407
athletics,688766528
martial_arts,971196736
tennis,523488132
winter_sport,107411906
martial_arts,971196736
volleyball,633814217
autosport,32734003
basketball,78116910
martial_arts,571821239
autosport,38798826
martial_arts,74450008
winter_sport,266731331
athletics,891594226
athletics,768689220
volleyball,905970800
athletics,580460700
esport,363011237
basketball,571238225
autosport,150908912
winter_sport,679839112
motosport,261262031
basketball,820117632
martial_arts,593313032
volleyball,964864035
winter_sport,238486701
volleyball,300238132
motosport,223866238
extreme,559807729
volleyball,81295517
football,608008318
tennis,189713508
autosport,443224606
boardgames,46396337
athletics,670818517
athletics,162356801
tennis,628205320
martial_arts,70553008
tennis,381517915
athletics,112730017
motosport,307052612
football,662150224
autosport,514740421
boardgames,608530528
athletics,983658124
autosport,77725304
esport,559296224
athletics,110567026
tennis,369797136
autosport,38686015
martial_arts,295520434
volleyball,44066515
tennis,815092714
football,708817610
motosport,379707522
basketball,503256319
volleyball,656282637
winter_sport,175877702
hockey,831854927
autosport,358893334
football,758155538
extreme,13031436
basketball,445858313
volleyball,293137810
hockey,805934915
basketball,771869717
autosport,105309737
athletics,380828920
winter_sport,175877702
martial_arts,96550538
hockey,730917226
hockey,88967202
volleyball,718310929
volleyball,847903026
winter_sport,507262500
motosport,872097518
winter_sport,348625206
volleyball,718310929
football,700305001
autosport,588665414
autosport,655435538
boardgames,415497137
football,647206032
boardgames,657781511
football,922406933
athletics,940142725
tennis,722797307
basketball,732845834
boardgames,965112735
autosport,869518006
football,798901420
tennis,271439505
tennis,455866804
hockey,200809628
tennis,392801401
motosport,946552139
extreme,191288802
athletics,909448138
athletics,328610001
extreme,389639538
volleyball,150717204
tennis,157908500
athletics,146326824
esport,869551220
volleyball,930446319
boardgames,412580427
motosport,446372811
basketball,173808905
tennis,987987031
tennis,663005300
esport,987772401
athletics,653660801
motosport,708450700
basketball,527755416
winter_sport,357831525
motosport,429090505
tennis,906862823
tennis,948654335
boardgames,589708636
martial_arts,336741517
tennis,190675501
motosport,791826507
tennis,152027915
autosport,367146634
martial_arts,809310416
boardgames,120129717
martial_arts,170400932
martial_arts,395618404
autosport,976997634
extreme,909250315
motosport,676100714
martial_arts,354743016
basketball,371670028
volleyball,121966812
boardgames,967451027
basketball,105159200
tennis,566255305
extreme,221685408
extreme,697719516
martial_arts,517514521
boardgames,327734729
volleyball,974417010
tennis,672291907
boardgames,600216035
volleyball,150717204
motosport,493152603
tennis,256102315
motosport,542922016
football,697207714
autosport,682868217
basketball,227716111
football,777792529
martial_arts,395618404
tennis,960406231
boardgames,671359431
volleyball,10212412
hockey,409398311
football,339030900
motosport,765370701
tennis,370655126
athletics,391708030
motosport,689420739
athletics,116718123
hockey,121007603
motosport,666159635
basketball,718936035
tennis,285572720
winter_sport,238486701
autosport,776866709
volleyball,921213411
martial_arts,333629639
volleyball,656282637
boardgames,995500139
tennis,86508807
tennis,353081737
autosport,740126116
basketball,173808905
football,967849804
martial_arts,170400932
esport,374161020
extreme,10353705
boardgames,869290538
volleyball,75344628
boardgames,657663118
martial_arts,961334227
tennis,526861338
winter_sport,358634928
basketball,950046422
hockey,223960908
boardgames,558456732
autosport,810672125
athletics,732390927
boardgames,171142708
martial_arts,543663420
football,897494439
tennis,161038103
basketball,503256319
esport,791905809
boardgames,661252506
athletics,91586935
martial_arts,952424029
volleyball,184939504
boardgames,69883037
hockey,413158824
tennis,438797216
motosport,949858220
tennis,883757433
boardgames,393407803
athletics,996508807
tennis,11907137
esport,965583914
hockey,750089226
tennis,481366031
extreme,36370916
winter_sport,869684202
esport,97470738
extreme,400984111
basketball,932162114
martial_arts,730206900
boardgames,649353633
basketball,521758907
winter_sport,297310427
boardgames,993849513
tennis,542970915
motosport,229614602
esport,713015830
basketball,327373427
extreme,866166836
autosport,884639615
athletics,388066139
tennis,353081737
autosport,992331419
basketball,250868121
boardgames,558456732
tennis,254489118
basketball,841198827
winter_sport,213444212
volleyball,54310919
basketball,966922207
basketball,978152436
motosport,509298920
tennis,813350212
volleyball,916357824
football,881039026
motosport,810227300
winter_sport,982712506
autosport,729673830
basketball,541204520
basketball,313204506
boardgames,380261015
football,398887933
martial_arts,716667231
athletics,444009223
volleyball,820407333
winter_sport,760564339
boardgames,551710300
basketball,400493824
boardgames,949907629
hockey,369621326
extreme,8071108
motosport,325140231
esport,9419231
tennis,839751918
tennis,879836504
athletics,953755801
tennis,731751516
athletics,768689220
tennis,676067213
extreme,136266131
tennis,55011619
martial_arts,688031531
hockey,53723411
basketball,160156804
volleyball,898046305
martial_arts,185251920
boardgames,46396337
hockey,606598308
winter_sport,675267313
athletics,720980602
tennis,206534518
winter_sport,204886735
athletics,533490409
athletics,89039324
martial_arts,688031531
hockey,718731007
boardgames,413319722
winter_sport,573464122
extreme,963977522
football,298814214
hockey,732725131
extreme,592032236
martial_arts,331980113
hockey,971344832
volleyball,33521505
winter_sport,853748924
hockey,567098537
extreme,241032829
basketball,805618829
martial_arts,977791728
athletics,310358223
extreme,478649132
football,17950902
athletics,299159823
tennis,692941415
athletics,181151513
boardgames,350509934
volleyball,215529508
motosport,406191709
football,945052807
tennis,408679404
athletics,824729512
tennis,206534518
tennis,556662305
extreme,239044903
motosport,704972525
basketball,557730405
martial_arts,865319020
tennis,999361308
basketball,606174933
motosport,538422305
autosport,332820822
autosport,189715923
basketball,313204506
basketball,770301717
motosport,303858215
winter_sport,404734609
basketball,668998218
football,757129532
autosport,493291122
volleyball,121966812
football,456365104
autosport,420029112
football,930432020
winter_sport,189202917
basketball,614928806
boardgames,188076806
extreme,321638212
hockey,971344832
extreme,963977522
winter_sport,586514133
basketball,381175229
boardgames,350292811
hockey,514876428
winter_sport,65928915
athletics,380828920
football,313283508
basketball,679175615
boardgames,8754004
athletics,962542607
volleyball,861991010
boardgames,570742820
tennis,597076427
boardgames,300376018
football,673717013
hockey,348740816
extreme,963977522
autosport,875931726
basketball,732356326
autosport,703750536
hockey,154343628
volleyball,33521505
hockey,441420522
basketball,809470704
winter_sport,376260625
football,690672834
motosport,693990115
martial_arts,883951626
hockey,573474327
athletics,150360914
boardgames,888914411
extreme,239044903
tennis,466949309
athletics,557277126
boardgames,10887106
boardgames,681992433
football,614928806
athletics,938672803
esport,963893835
tennis,23220639
athletics,95038303
tennis,722797307
basketball,67036910
winter_sport,502677819
motosport,272974518
winter_sport,515223035
hockey,652151312
winter_sport,443233908
athletics,953755801
boardgames,396370424
basketball,152217002
boardgames,257082031
extreme,263714124
basketball,763841310
basketball,896038516
motosport,865581307
motosport,587551436
autosport,740126116
football,106586209
basketball,159768514
hockey,62179307
athletics,694431706
esport,392033223
hockey,121007603
extreme,944464105
winter_sport,682407200
football,285269308
tennis,455866804
boardgames,350292811
athletics,905312229
hockey,62179307
autosport,42587423
volleyball,363870539
volleyball,89635319
autosport,463497816
esport,144893418
basketball,588021734
boardgames,209418931
basketball,732356326
volleyball,259229513
autosport,510577617
motosport,145846507
winter_sport,675769234
volleyball,121966812
esport,174540012
winter_sport,370818707
volleyball,901627909
basketball,219875603
volleyball,861225637
football,123069827
basketball,675949807
volleyball,293137810
motosport,369973922
winter_sport,598560315
volleyball,47878039
hockey,360837705
basketball,74653939
extreme,76441934
volleyball,449725405
athletics,720980602
basketball,371670028
basketball,622543412
martial_arts,891104532
martial_arts,240113404
martial_arts,653708801
athletics,115396210
esport,9419231
volleyball,697977732
esport,316814235
football,859305226
autosport,687457825
basketball,517149005
motosport,154884131
athletics,732390927
volleyball,54313238
martial_arts,400984111
boardgames,746261621
volleyball,583812819
boardgames,613092418
autosport,241251621
basketball,442404133
basketball,697754006
boardgames,143952121
football,777792529
tennis,676067213
motosport,738065626
athletics,881759832
winter_sport,172533415
boardgames,111296917
tennis,523488132
boardgames,993849513
volleyball,449704704
hockey,120384031
winter_sport,152328435
athletics,396395116
extreme,592032236
volleyball,718310929
athletics,150360914
esport,578692128
esport,791905809
motosport,324255428
extreme,45460810
athletics,938672803
winter_sport,888570926
athletics,628345539
athletics,920077015
basketball,194289811
extreme,802109611
winter_sport,376260625
hockey,154343628
athletics,900952227
extreme,239044903
martial_arts,392205005
esport,618086409
boardgames,113480613
motosport,816073817
tennis,253247218
winter_sport,223233218
winter_sport,339910315
athletics,950885012
boardgames,573230204
athletics,557277126
motosport,251684639
extreme,982877726
tennis,74229233
extreme,760061830
volleyball,986222017
winter_sport,995614432
volleyball,985913429
hockey,923795413
extreme,682407200
basketball,472368600
autosport,924260407
basketball,209708505
boardgames,350292811
motosport,704972525
football,624935922
motosport,445450828
boardgames,551710300
athletics,729848700
tennis,487461304
tennis,408679404
esport,536209623
motosport,379707522
basketball,243857625
tennis,920808639
boardgames,363048101
esport,474448617
winter_sport,405617038
athletics,584346327
athletics,995696423
tennis,474628927
winter_sport,26974626
boardgames,178038606
basketball,334997905
basketball,826403605
athletics,354799822
football,325340028
winter_sport,266731331
hockey,610968003
hockey,742321024
esport,62850008
motosport,565820003
winter_sport,126999231
boardgames,15687720
autosport,903006510
athletics,931808713
esport,454614417
tennis,792605429
boardgames,111296917
volleyball,300238132
winter_sport,803563217
autosport,954309335
boardgames,754799230
football,859305226
boardgames,350292811
winter_sport,31026914
football,339030900
winter_sport,409411512
martial_arts,656137117
volleyball,627689204
autosport,837772112
extreme,759335729
athletics,596424711
volleyball,928466623
basketball,595894929
hockey,296013934
esport,60784503
autosport,401762737
motosport,303858215
extreme,515359008
volleyball,876929904
hockey,87851008
winter_sport,32860111
winter_sport,720267537
winter_sport,512892704
extreme,896615205
hockey,327461413
athletics,172168003
athletics,340319108
martial_arts,799379709
hockey,334684635
winter_sport,36876635
football,881719908
boardgames,527528908
volleyball,39760922
boardgames,754799230
motosport,366196024
hockey,400493824
athletics,358317602
winter_sport,186064128
football,119067016
hockey,610968003
winter_sport,586514133
esport,668748115
athletics,138687307
tennis,798959002
autosport,776303527
hockey,367128632
boardgames,570225132
volleyball,684795625
boardgames,206039507
football,788365527
hockey,461578519
tennis,246331928
basketball,718701305
boardgames,396370424
boardgames,527528908
tennis,539465706
autosport,753726005
extreme,649198810
motosport,691774108
hockey,531280822
esport,24664535
motosport,7087528
volleyball,956023416
motosport,814378832
volleyball,429288632
basketball,178587519
hockey,447367830
basketball,503256319
boardgames,589708636
autosport,842306321
boardgames,491581824
tennis,634162404
motosport,501121024
hockey,730917226
athletics,106783719
hockey,154343628
hockey,848777023
tennis,11907137
football,902709331
esport,209915730
volleyball,121966812
volleyball,988322537
martial_arts,74450008
athletics,64418629
athletics,77255925
hockey,63796435
basketball,299094039
athletics,179271619
basketball,593047312
tennis,291959212
football,324968820
boardgames,412580427
autosport,358893334
martial_arts,716667231
winter_sport,272409826
esport,227887835
tennis,786639628
hockey,531845619
tennis,672291907
boardgames,753777205
motosport,982459907
hockey,330126734
boardgames,120129717
volleyball,409341814
basketball,968492435
football,845425433
extreme,961037402
autosport,470130924
martial_arts,859264731
volleyball,322297134
volleyball,471648831
hockey,31521229
volleyball,924380421
autosport,729673830
basketball,853318705
autosport,253041238
volleyball,508598802
motosport,609698935
athletics,962542607
autosport,232405230
martial_arts,675221606
boardgames,952343224
boardgames,171142708
motosport,606886336
autosport,480925027
basketball,640045636
boardgames,949032612
martial_arts,721591601
extreme,349550918
volleyball,127525432
winter_sport,38824639
autosport,846438937
extreme,321638212
boardgames,15687720
autosport,217404121
motosport,336192226
basketball,178587519
winter_sport,987306634
football,572123918
winter_sport,493301008
volleyball,439607625
extreme,811784101
basketball,621582000
athletics,16717100
extreme,584346327
volleyball,820407333
extreme,811784101
volleyball,54310919
esport,487411805
tennis,189713508
hockey,183393929
motosport,575808906
motosport,244390012
volleyball,898046305
volleyball,552093907
hockey,583812819
autosport,363792735
volleyball,235819036
athletics,536757720
motosport,561842735
football,648536421
boardgames,853317727
hockey,611637936
football,952274232
volleyball,956023416
basketball,125722831
motosport,988414209
extreme,293257727
motosport,699833027
esport,252647132
tennis,50755530
extreme,786441106
tennis,392801401
extreme,8600526
tennis,514610616
tennis,429095315
volleyball,33521505
autosport,980224018
tennis,359502010
winter_sport,388651911
extreme,241032829
autosport,401817323
martial_arts,699404808
autosport,450530620
hockey,125860219
martial_arts,883951626
boardgames,384272039
basketball,779384134
athletics,332656608
volleyball,420716606
athletics,695058203
athletics,906965618
martial_arts,607794406
basketball,826403605
volleyball,718310929
autosport,28987600
winter_sport,512892704
football,528610528
autosport,626724033
extreme,466929309
martial_arts,336741517
tennis,735418021
martial_arts,799379709
athletics,910049717
football,318475207
tennis,277343111
football,324968820
martial_arts,358793829
tennis,920712623
basketball,78116910
autosport,420029112
athletics,241306824
tennis,927963415
winter_sport,873304510
basketball,698740800
motosport,440346237
tennis,73596624
tennis,149642906
extreme,979376404
volleyball,773652518
extreme,821877603
motosport,177956109
tennis,980421624
winter_sport,95581827
esport,252017522
basketball,479057125
winter_sport,877712607
boardgames,111296917
tennis,461848124
tennis,813350212
athletics,943343431
tennis,206534518
athletics,95038303
basketball,701136424
autosport,232405230
basketball,493329800
winter_sport,716670416
autosport,783745007
esport,252017522
martial_arts,271744519
extreme,522372909
motosport,177956109
hockey,993727705
motosport,762386331
athletics,729848700
esport,560090914
volleyball,717515711
martial_arts,78410435
boardgames,676903235
football,804077033
volleyball,289285000
esport,305659608
basketball,369317324
winter_sport,916678726
extreme,12169210
motosport,469921116
motosport,748139809
boardgames,468287808
winter_sport,238486701
tennis,677320621
boardgames,526305739
martial_arts,433229230
motosport,252055117
tennis,277343111
motosport,746421309
basketball,876801624
football,216695313
athletics,928004506
athletics,497745905
football,454563234
boardgames,869290538
boardgames,626123703
hockey,7101715
hockey,127651009
esport,433545839
football,790179730
tennis,792605429
boardgames,105994131
volleyball,967832038
basketball,770301717
football,258314123
volleyball,282349037
martial_arts,299652135
volleyball,475206109
motosport,587551436
athletics,612806513
autosport,914507310
extreme,332438024
martial_arts,911780335
football,885137827
hockey,964573111
esport,382790721
esport,516487717
hockey,593121209
tennis,23220639
tennis,771189202
autosport,953619614
tennis,323016022
esport,101931638
autosport,980224018
motosport,666159635
boardgames,311125219
winter_sport,693769604
martial_arts,29843836
extreme,823307539
martial_arts,892988615
