category,oid
basketball,927852529
hockey,848777023
martial_arts,916861034
extreme,335696332
athletics,910049717
boardgames,223395512
martial_arts,656741409
hockey,939794218
volleyball,710293600
football,698725904
boardgames,934775902
esport,687615825
hockey,223960908
tennis,311641030
athletics,597216810
tennis,830464415
esport,555020016
esport,506647809
martial_arts,305580412
motosport,681992433
basketball,732356326
boardgames,657659221
boardgames,413319722
boardgames,471765201
tennis,815797438
volleyball,681523134
motosport,675028903
athletics,396395116
athletics,896686111
volleyball,472361212
tennis,923024638
boardgames,5492000
motosport,699833027
boardgames,388468131
extreme,996141322
esport,432119824
basketball,472368600
motosport,565820003
basketball,705531229
extreme,45822628
volleyball,235819036
volleyball,834897309
hockey,698702413
athletics,580543820
motosport,762386331
boardgames,742720004
tennis,584124420
tennis,410019910
volleyball,769822207
volleyball,909050028
hockey,409398311
martial_arts,776648409
athletics,130907226
tennis,629112306
extreme,789662714
athletics,606193409
extreme,340307719
boardgames,3905302
football,159445938
tennis,474628927
football,879807905
extreme,573720128
extreme,210734516
football,678814727
martial_arts,571821239
winter_sport,380846012
extreme,224117102
boardgames,5492000
athletics,762195413
athletics,424194001
winter_sport,491366739
esport,855240530
esport,483581922
tennis,920808639
extreme,686389628
winter_sport,210153012
autosport,792993723
basketball,310690308
hockey,200854829
martial_arts,276303500
motosport,481791707
basketball,74653939
athletics,110567026
martial_arts,891104532
winter_sport,151688620
boardgames,257167133
autosport,982297104
volleyball,652028722
extreme,896615205
autosport,300585932
motosport,358997321
autosport,518460505
winter_sport,704448708
tennis,721281612
boardgames,121036012
athletics,276213203
motosport,940100410
athletics,707243606
autosport,795681906
tennis,186210234
football,967849804
volleyball,526086705
athletics,430070319
boardgames,867549202
athletics,116718123
athletics,138687307
martial_arts,87100822
extreme,300089423
winter_sport,151688620
volleyball,624254822
volleyball,192169939
volleyball,967832038
hockey,574447328
extreme,77435832
hockey,559886937
winter_sport,864087326
boardgames,310405313
boardgames,907707903
athletics,384245413
volleyball,289454822
boardgames,923436937
winter_sport,982712506
martial_arts,451119206
football,608008318
winter_sport,290484631
tennis,39708933
boardgames,897875212
basketball,793925411
esport,94282806
boardgames,865148516
motosport,298821701
basketball,250868121
football,408612401
tennis,564459708
motosport,149638039
athletics,799841423
hockey,768730237
hockey,285028136
athletics,340319108
volleyball,446957610
hockey,24580105
extreme,411813121
hockey,129966125
winter_sport,846379730
esport,503681221
hockey,354506919
autosport,77725304
motosport,789704301
autosport,914507310
boardgames,192794930
volleyball,722326419
martial_arts,654534231
tennis,512337707
motosport,596255402
boardgames,415497137
hockey,452717234
extreme,536016915
hockey,851180827
boardgames,755703839
winter_sport,175877702
autosport,416292708
volleyball,429288632
hockey,573474327
basketball,737880515
athletics,681167633
athletics,460819000
football,871203616
extreme,180428424
athletics,618178708
volleyball,956023416
boardgames,999112505
athletics,729848700
hockey,753567210
athletics,251677902
autosport,942291028
football,690672834
tennis,157908500
hockey,459543124
winter_sport,675769234
tennis,323016022
motosport,939038022
esport,846845713
motosport,337302933
football,348319536
basketball,58828435
boardgames,657046535
esport,130522526
basketball,721356005
extreme,241032829
winter_sport,983658124
athletics,113904702
volleyball,75344628
tennis,358259418
boardgames,964715800
tennis,880206236
basketball,452666501
football,573844036
boardgames,128681434
tennis,200682408
motosport,523427029
basketball,621582000
winter_sport,960208908
football,326063102
basketball,921937508
boardgames,742720004
tennis,876416825
esport,165033105
volleyball,454456215
winter_sport,949245201
esport,248182703
tennis,734773828
football,818786025
esport,503681221
football,999374432
athletics,544399530
esport,305659608
martial_arts,793498528
football,169233026
football,980971909
martial_arts,464496500
basketball,362122526
boardgames,38650222
volleyball,543359603
autosport,322514905
winter_sport,405617038
athletics,681167633
tennis,269499238
boardgames,85626610
hockey,125860219
athletics,143397604
extreme,336705925
football,469446016
winter_sport,627299307
boardgames,667473433
hockey,623365639
tennis,635515629
motosport,609698935
hockey,698702413
boardgames,742720004
basketball,890219039
hockey,477358811
winter_sport,10353705
extreme,691885025
basketball,61811928
athletics,120359629
martial_arts,675221606
autosport,375922416
basketball,629764426
volleyball,639255416
football,959640114
esport,465964406
athletics,597320201
basketball,571238225
esport,433545839
athletics,313283509
boardgames,853317727
autosport,188595930
hockey,529343505
autosport,256411415
volleyball,300089423
basketball,231379431
hockey,462553428
boardgames,152645515
volleyball,472361212
extreme,368543725
winter_sport,630825516
hockey,527340032
hockey,732356326
winter_sport,451097605
motosport,789704301
esport,454614417
extreme,45822628
esport,760657814
boardgames,540326921
boardgames,71369105
basketball,365401829
athletics,824729512
martial_arts,432194902
autosport,18474206
winter_sport,302086720
hockey,194359403
autosport,175114936
esport,743480114
winter_sport,400318329
esport,905511805
winter_sport,142601735
autosport,300698829
hockey,285269308
boardgames,276231830
boardgames,257167133
boardgames,867549202
football,338973828
tennis,879836504
football,466189918
autosport,490784125
motosport,758544537
volleyball,513724303
basketball,557730405
boardgames,631388434
athletics,500485134
football,235301239
football,318475207
martial_arts,911780335
athletics,583649127
athletics,152682706
winter_sport,811403701
tennis,438797216
tennis,904622813
extreme,458745710
winter_sport,130535527
autosport,470130924
volleyball,602432133
hockey,236809623
extreme,450783314
tennis,980421624
athletics,900952227
tennis,323016022
autosport,249356330
volleyball,729168834
boardgames,586438336
motosport,294355703
autosport,42587423
athletics,836439103
hockey,359331738
volleyball,294739001
athletics,888101600
basketball,209708505
martial_arts,129984610
esport,67744102
tennis,294997620
motosport,596255402
winter_sport,995614432
autosport,493291122
volleyball,497868207
motosport,483440203
tennis,340097918
extreme,362038305
motosport,676100714
tennis,633814217
motosport,618524109
esport,809470704
tennis,157908500
football,285269308
martial_arts,451119206
boardgames,624444012
hockey,425955511
hockey,59932732
volleyball,597756035
hockey,821416534
basketball,245330532
basketball,152217002
tennis,903672538
boardgames,649198810
volleyball,411875725
esport,490396703
motosport,324470724
athletics,22036439
martial_arts,943529000
martial_arts,699404808
tennis,359502010
extreme,216451201
athletics,533490409
winter_sport,203411104
boardgames,856701516
motosport,95322821
basketball,58524106
motosport,638690823
hockey,571488727
football,373701210
tennis,419924317
boardgames,214051407
football,697962815
athletics,688766528
martial_arts,971196736
tennis,523488132
winter_sport,107411906
extreme,139184223
volleyball,238482914
hockey,87851008
motosport,133265812
extreme,278113722
extreme,481125330
martial_arts,971196736
basketball,750123821
volleyball,633814217
autosport,32734003
esport,928894020
basketball,78116910
martial_arts,571821239
motosport,932230336
autosport,38798826
football,121007603
martial_arts,74450008
winter_sport,960208908
winter_sport,266731331
athletics,891594226
athletics,768689220
winter_sport,556172732
basketball,325097003
volleyball,905970800
athletics,580460700
motosport,612063015
hockey,674662713
autosport,724468930
esport,363011237
basketball,571238225
football,124219137
autosport,150908912
esport,798767415
winter_sport,679839112
motosport,261262031
volleyball,875961536
basketball,820117632
martial_arts,593313032
esport,465964406
boardgames,883696318
volleyball,964864035
basketball,67036910
winter_sport,238486701
football,320107038
volleyball,300238132
motosport,223866238
extreme,559807729
volleyball,81295517
football,608008318
basketball,245330532
esport,560090914
esport,207420208
tennis,189713508
autosport,776866709
autosport,443224606
boardgames,46396337
autosport,256309326
athletics,670818517
athletics,162356801
football,804077033
tennis,628205320
basketball,794004500
martial_arts,70553008
tennis,792605429
tennis,381517915
extreme,300976628
athletics,112730017
autosport,661402108
motosport,307052612
football,662150224
boardgames,754799230
autosport,514740421
hockey,519137722
boardgames,608530528
athletics,983658124
autosport,77725304
esport,559296224
athletics,110567026
tennis,369797136
autosport,38686015
martial_arts,295520434
volleyball,44066515
motosport,358793829
motosport,940100410
tennis,815092714
football,708817610
motosport,379707522
basketball,503256319
volleyball,656282637
winter_sport,175877702
hockey,831854927
esport,578692128
football,4029918
autosport,358893334
athletics,74214811
motosport,727066931
football,758155538
extreme,13031436
basketball,445858313
volleyball,293137810
hockey,805934915
basketball,771869717
autosport,105309737
athletics,380828920
winter_sport,334212131
winter_sport,175877702
athletics,378764037
martial_arts,96550538
athletics,274671506
winter_sport,115874623
hockey,730917226
hockey,88967202
volleyball,718310929
athletics,157226523
volleyball,847903026
motosport,511429701
esport,482188421
winter_sport,507262500
motosport,872097518
winter_sport,348625206
winter_sport,718701305
volleyball,718310929
football,700305001
autosport,588665414
autosport,655435538
boardgames,415497137
football,647206032
hockey,608221321
boardgames,657781511
football,922406933
athletics,940142725
volleyball,842094317
tennis,722797307
basketball,732845834
athletics,60784503
boardgames,965112735
boardgames,865148516
winter_sport,703645610
autosport,869518006
football,798901420
hockey,349384717
tennis,271439505
tennis,455866804
hockey,200809628
tennis,392801401
martial_arts,708058827
motosport,946552139
extreme,191288802
athletics,909448138
athletics,328610001
extreme,389639538
volleyball,150717204
extreme,378995810
tennis,157908500
athletics,146326824
esport,869551220
athletics,785209618
volleyball,930446319
boardgames,412580427
motosport,446372811
basketball,173808905
tennis,987987031
tennis,147828122
tennis,663005300
tennis,876416825
esport,987772401
athletics,653660801
motosport,708450700
basketball,527755416
winter_sport,357831525
basketball,732845834
motosport,429090505
motosport,373701210
tennis,906862823
tennis,948654335
boardgames,589708636
martial_arts,90163135
martial_arts,336741517
winter_sport,515359008
tennis,190675501
motosport,791826507
tennis,152027915
autosport,367146634
martial_arts,809310416
boardgames,120129717
martial_arts,170400932
martial_arts,395618404
autosport,976997634
extreme,909250315
hockey,992511734
basketball,194604309
motosport,676100714
autosport,763019216
martial_arts,354743016
boardgames,239044903
basketball,371670028
athletics,304537523
boardgames,560746300
esport,963933706
volleyball,121966812
boardgames,967451027
tennis,802894535
basketball,105159200
tennis,566255305
martial_arts,642658905
extreme,221685408
extreme,697719516
martial_arts,517514521
boardgames,327734729
volleyball,974417010
tennis,672291907
extreme,601670421
boardgames,600216035
basketball,927852529
volleyball,150717204
motosport,493152603
tennis,256102315
football,697207714
boardgames,785209618
autosport,682868217
basketball,227716111
football,777792529
martial_arts,395618404
tennis,960406231
boardgames,671359431
volleyball,10212412
hockey,409398311
football,339030900
motosport,765370701
tennis,370655126
athletics,391708030
martial_arts,281392706
boardgames,461441908
motosport,689420739
athletics,116718123
hockey,121007603
motosport,666159635
basketball,718936035
tennis,285572720
winter_sport,238486701
basketball,268076611
tennis,394507726
hockey,831430707
winter_sport,380846012
autosport,724468930
martial_arts,753336639
autosport,776866709
basketball,963669106
volleyball,921213411
martial_arts,333629639
volleyball,656282637
winter_sport,432727237
boardgames,677409936
football,810245338
volleyball,99316638
boardgames,995500139
winter_sport,986936309
tennis,86508807
esport,454614417
tennis,353081737
autosport,740126116
basketball,173808905
football,967849804
martial_arts,170400932
esport,374161020
winter_sport,10353705
boardgames,869290538
volleyball,75344628
boardgames,657663118
tennis,961334227
tennis,526861338
winter_sport,358634928
winter_sport,542055201
basketball,950046422
motosport,795983000
hockey,223960908
motosport,810672125
athletics,732390927
boardgames,171142708
martial_arts,543663420
football,897494439
winter_sport,223233218
tennis,161038103
basketball,503256319
boardgames,934775902
esport,791905809
winter_sport,657433221
football,243857625
boardgames,661252506
autosport,963404719
extreme,694561717
athletics,91586935
martial_arts,952424029
volleyball,184939504
boardgames,69883037
hockey,413158824
tennis,438797216
motosport,949858220
tennis,883757433
boardgames,393407803
esport,795835134
motosport,315514611
athletics,996508807
tennis,11907137
esport,965583914
hockey,750089226
volleyball,621621214
tennis,481366031
hockey,527340032
extreme,36370916
winter_sport,869684202
boardgames,655483127
esport,97470738
extreme,400984111
basketball,932162114
martial_arts,730206900
boardgames,649353633
basketball,882493006
extreme,732719339
basketball,521758907
winter_sport,297310427
extreme,151529102
boardgames,993849513
tennis,542970915
winter_sport,598946537
motosport,229614602
esport,713015830
basketball,327373427
hockey,930930928
extreme,866166836
autosport,884639615
athletics,388066139
tennis,353081737
autosport,992331419
volleyball,551269718
basketball,250868121
winter_sport,136458830
boardgames,558456732
tennis,254489118
motosport,433288420
basketball,841198827
winter_sport,213444212
volleyball,54310919
volleyball,625733917
boardgames,702231336
martial_arts,385573636
basketball,966922207
basketball,978152436
basketball,46557902
motosport,509298920
tennis,813350212
volleyball,916357824
football,881039026
motosport,810227300
winter_sport,982712506
basketball,855240530
autosport,729673830
basketball,541204520
basketball,313204506
boardgames,380261015
football,398887933
boardgames,759122832
autosport,217336832
martial_arts,716667231
athletics,444009223
volleyball,820407333
winter_sport,760564339
boardgames,551710300
hockey,400493824
boardgames,949907629
hockey,369621326
athletics,943343431
volleyball,8071108
motosport,325140231
esport,9419231
tennis,839751918
tennis,879836504
volleyball,371194832
athletics,953755801
tennis,731751516
athletics,768689220
tennis,676067213
motosport,609423004
extreme,136266131
hockey,400493824
motosport,556172732
tennis,55011619
martial_arts,688031531
autosport,924260407
hockey,53723411
winter_sport,409411512
basketball,160156804
volleyball,898046305
martial_arts,185251920
boardgames,46396337
hockey,606598308
hockey,282161237
winter_sport,630825516
winter_sport,675267313
athletics,720980602
tennis,206534518
winter_sport,163267719
esport,42843917
autosport,611696517
winter_sport,204886735
athletics,533490409
football,804077033
athletics,89039324
martial_arts,688031531
hockey,718731007
boardgames,413319722
volleyball,951099915
winter_sport,573464122
football,773639931
extreme,963977522
boardgames,898943337
football,298814214
hockey,732725131
extreme,592032236
motosport,184029530
martial_arts,331980113
hockey,971344832
hockey,611637936
esport,361586808
volleyball,33521505
winter_sport,853748924
esport,928894020
hockey,567098537
extreme,241032829
basketball,805618829
martial_arts,977791728
athletics,310358223
extreme,478649132
football,17950902
athletics,299159823
tennis,692941415
winter_sport,916678726
athletics,181151513
boardgames,350509934
volleyball,215529508
motosport,406191709
football,804077033
football,945052807
tennis,408679404
athletics,824729512
volleyball,294739001
tennis,206534518
tennis,556662305
boardgames,239044903
motosport,704972525
basketball,557730405
martial_arts,865319020
boardgames,635660039
tennis,999361308
basketball,606174933
motosport,538422305
boardgames,332820822
autosport,189715923
football,647206032
basketball,313204506
tennis,356167110
basketball,770301717
motosport,303858215
winter_sport,404734609
martial_arts,171939837
hockey,457575911
basketball,668998218
volleyball,439624909
athletics,802298901
extreme,694176212
football,757129532
autosport,493291122
volleyball,121966812
football,456365104
autosport,420029112
football,930432020
winter_sport,189202917
basketball,614928806
boardgames,188076806
extreme,321638212
esport,177421413
hockey,971344832
volleyball,963977522
winter_sport,586514133
boardgames,635660039
motosport,337302933
extreme,221685408
basketball,381175229
boardgames,350292811
hockey,514876428
volleyball,815640829
volleyball,200854829
winter_sport,65928915
athletics,380828920
boardgames,532050732
volleyball,313283508
basketball,679175615
winter_sport,647706002
boardgames,8754004
athletics,962542607
volleyball,861991010
boardgames,570742820
tennis,597076427
boardgames,300376018
football,673717013
athletics,348740816
extreme,963977522
boardgames,115166329
autosport,875931726
basketball,732356326
autosport,703750536
hockey,154343628
volleyball,33521505
hockey,441420522
volleyball,139184223
basketball,809470704
winter_sport,376260625
football,690672834
basketball,771869717
motosport,693990115
martial_arts,883951626
winter_sport,189202917
hockey,573474327
athletics,150360914
motosport,890990913
tennis,442857922
boardgames,888914411
motosport,358997321
extreme,239044903
tennis,466949309
athletics,557277126
boardgames,10887106
football,373392512
tennis,997758226
boardgames,681992433
football,614928806
athletics,938672803
autosport,763019216
esport,963893835
tennis,23220639
boardgames,292717533
athletics,95038303
autosport,501365320
tennis,722797307
basketball,67036910
winter_sport,502677819
motosport,272974518
winter_sport,515223035
boardgames,395353112
volleyball,435066337
motosport,58945831
hockey,652151312
autosport,77725304
winter_sport,443233908
boardgames,143686331
athletics,953755801
winter_sport,144893418
boardgames,396370424
hockey,471648831
basketball,152217002
boardgames,257082031
autosport,239478110
extreme,620831039
extreme,263714124
winter_sport,720267537
basketball,763841310
basketball,896038516
motosport,865581307
motosport,587551436
autosport,740126116
football,106586209
basketball,159768514
hockey,62179307
motosport,394212724
athletics,694431706
esport,392033223
hockey,121007603
extreme,944464105
boardgames,193966605
football,285269308
football,871203616
tennis,455866804
boardgames,350292811
athletics,905312229
volleyball,87678917
hockey,62179307
extreme,278113722
autosport,42587423
martial_arts,911780335
athletics,363870539
volleyball,89635319
autosport,463497816
esport,144893418
boardgames,348625206
hockey,995078418
boardgames,5196023
football,81076006
basketball,588021734
boardgames,209418931
basketball,325097003
basketball,732356326
football,447660100
volleyball,259229513
autosport,510577617
motosport,145846507
winter_sport,675769234
volleyball,121966812
esport,174540012
volleyball,776475030
autosport,173869328
tennis,755703839
martial_arts,249355536
winter_sport,370818707
volleyball,901627909
motosport,858270913
martial_arts,201585624
basketball,219875603
volleyball,861225637
football,123069827
basketball,675949807
esport,923795310
tennis,334212131
volleyball,307726713
hockey,181790608
volleyball,293137810
motosport,369973922
winter_sport,598560315
volleyball,47878039
hockey,360837705
basketball,74653939
winter_sport,955803014
extreme,76441934
volleyball,449725405
basketball,546542921
athletics,720980602
basketball,371670028
basketball,622543412
martial_arts,891104532
football,755173525
martial_arts,240113404
martial_arts,653708801
athletics,115396210
volleyball,750283334
hockey,617041638
esport,9419231
volleyball,697977732
esport,316814235
football,859305226
autosport,687457825
extreme,802109611
boardgames,846680907
martial_arts,879867032
basketball,517149005
motosport,154884131
motosport,733364110
athletics,732390927
volleyball,54313238
boardgames,746261621
volleyball,583812819
boardgames,613092418
autosport,241251621
basketball,442404133
basketball,697754006
boardgames,143952121
boardgames,299094039
tennis,777792529
tennis,676067213
winter_sport,19978512
esport,676963316
motosport,738065626
athletics,881759832
extreme,325230734
winter_sport,172533415
boardgames,111296917
autosport,244140619
basketball,877807601
tennis,523488132
boardgames,993849513
volleyball,449704704
hockey,120384031
winter_sport,152328435
athletics,396395116
extreme,592032236
volleyball,718310929
athletics,150360914
esport,578692128
esport,791905809
motosport,324255428
extreme,45460810
athletics,938672803
extreme,58945831
winter_sport,888570926
athletics,628345539
athletics,920077015
basketball,194289811
hockey,159826537
extreme,802109611
winter_sport,376260625
motosport,543359603
hockey,154343628
athletics,900952227
extreme,239044903
esport,909440401
esport,563048705
athletics,611272716
martial_arts,392205005
autosport,517616537
extreme,900506605
esport,618086409
boardgames,113480613
motosport,816073817
tennis,253247218
winter_sport,223233218
winter_sport,339910315
athletics,950885012
extreme,814396119
boardgames,573230204
athletics,557277126
motosport,251684639
boardgames,982877726
tennis,74229233
football,169155022
extreme,266731331
autosport,912568719
extreme,760061830
volleyball,986222017
winter_sport,995614432
volleyball,985913429
hockey,923795413
extreme,682407200
motosport,718520728
basketball,472368600
autosport,924260407
athletics,881966013
basketball,209708505
boardgames,350292811
motosport,704972525
football,788365527
football,624935922
athletics,505512209
motosport,445450828
boardgames,551710300
athletics,729848700
athletics,152682706
motosport,657433221
winter_sport,210734516
tennis,487461304
tennis,408679404
volleyball,201585624
extreme,221685408
autosport,941480814
esport,536209623
motosport,379707522
basketball,243857625
hockey,422072501
autosport,367146634
football,130522526
tennis,920808639
autosport,207420208
motosport,272974518
boardgames,363048101
esport,474448617
hockey,718265512
winter_sport,405617038
athletics,759335729
martial_arts,411869717
athletics,584346327
athletics,995696423
tennis,474628927
athletics,21713406
winter_sport,26974626
boardgames,178038606
basketball,334997905
basketball,826403605
athletics,354799822
football,325340028
hockey,191792014
winter_sport,266731331
hockey,610968003
martial_arts,733716720
hockey,742321024
esport,62850008
athletics,74472119
martial_arts,808720707
motosport,565820003
winter_sport,126999231
boardgames,15687720
autosport,903006510
winter_sport,185046019
athletics,931808713
esport,454614417
athletics,707243606
boardgames,71193028
tennis,792605429
boardgames,111296917
volleyball,300238132
tennis,999361308
winter_sport,803563217
autosport,769467634
autosport,954309335
boardgames,754799230
football,859305226
boardgames,350292811
hockey,750089226
winter_sport,960208908
winter_sport,31026914
football,339030900
winter_sport,409411512
martial_arts,656137117
football,456152915
athletics,192794930
esport,928894020
volleyball,627689204
extreme,932230336
autosport,837772112
extreme,759335729
athletics,596424711
volleyball,928466623
basketball,595894929
hockey,296013934
esport,60784503
autosport,401762737
volleyball,194359403
motosport,303858215
autosport,767166235
motosport,869518006
winter_sport,142601735
hockey,876043310
hockey,702231336
extreme,515359008
winter_sport,821566411
volleyball,876929904
hockey,87851008
winter_sport,32860111
winter_sport,720267537
winter_sport,512892704
hockey,564030627
extreme,896615205
hockey,327461413
athletics,583649127
athletics,172168003
tennis,55011619
athletics,340319108
martial_arts,799379709
autosport,993241304
hockey,334684635
winter_sport,223233218
motosport,723869730
winter_sport,36876635
athletics,574447328
football,881719908
boardgames,527528908
martial_arts,749740303
volleyball,39760922
boardgames,754799230
motosport,366196024
hockey,400493824
athletics,358317602
athletics,696619008
winter_sport,186064128
football,119067016
tennis,571093038
esport,943529000
martial_arts,136266131
esport,919422928
martial_arts,721591601
football,306975214
esport,216451201
hockey,610968003
winter_sport,586514133
esport,668748115
tennis,980421624
athletics,138687307
tennis,798959002
hockey,367128632
autosport,954309335
volleyball,750283334
tennis,469734025
basketball,876801624
boardgames,570225132
volleyball,684795625
boardgames,206039507
football,788365527
extreme,947256910
hockey,461578519
tennis,246331928
basketball,718701305
boardgames,396370424
boardgames,527528908
tennis,539465706
autosport,753726005
extreme,649198810
motosport,691774108
athletics,584346327
hockey,531280822
motosport,461478321
winter_sport,793483105
esport,24664535
winter_sport,598560315
football,916952214
motosport,7087528
volleyball,956023416
motosport,814378832
tennis,511045128
esport,554812531
motosport,779133709
volleyball,429288632
football,285269308
basketball,178587519
hockey,447367830
basketball,503256319
boardgames,589708636
autosport,842306321
boardgames,491581824
esport,943736224
tennis,634162404
volleyball,991105434
football,373701210
motosport,501121024
hockey,730917226
esport,810689517
athletics,106783719
hockey,154343628
hockey,848777023
tennis,11907137
martial_arts,378373822
football,289474002
motosport,577954824
football,902709331
esport,209915730
esport,760657814
volleyball,121966812
athletics,988322537
martial_arts,74450008
athletics,64418629
athletics,77255925
hockey,63796435
basketball,299094039
hockey,123069827
athletics,179271619
basketball,593047312
tennis,291959212
football,324968820
basketball,959923306
football,277505118
boardgames,412580427
volleyball,215529508
motosport,179899500
autosport,358893334
martial_arts,716667231
winter_sport,272409826
autosport,868408610
esport,227887835
esport,495216520
tennis,786639628
hockey,531845619
tennis,672291907
basketball,71193028
martial_arts,305580412
boardgames,753777205
motosport,982459907
hockey,330126734
boardgames,758394115
boardgames,120129717
volleyball,409341814
volleyball,279369911
basketball,968492435
winter_sport,115396210
football,845425433
athletics,266940400
athletics,939633505
extreme,961037402
autosport,470130924
martial_arts,859264731
winter_sport,376260625
extreme,392033223
volleyball,322297134
extreme,3469228
volleyball,571093038
volleyball,471648831
hockey,31521229
extreme,924380421
autosport,729673830
basketball,853318705
athletics,207891029
extreme,146978633
winter_sport,348625206
autosport,253041238
volleyball,508598802
motosport,609698935
athletics,962542607
boardgames,850982633
autosport,232405230
martial_arts,675221606
boardgames,952343224
athletics,679175615
boardgames,171142708
volleyball,776475030
motosport,606886336
autosport,480925027
basketball,721356005
basketball,640045636
extreme,733036217
football,234253423
boardgames,949032612
esport,310965814
extreme,200830226
martial_arts,721591601
tennis,643723301
extreme,349550918
volleyball,127525432
winter_sport,38824639
autosport,846438937
martial_arts,536232037
extreme,321638212
winter_sport,51478403
boardgames,15687720
autosport,217404121
basketball,178587519
winter_sport,987306634
football,572123918
winter_sport,493301008
volleyball,439607625
extreme,811784101
basketball,621582000
athletics,16717100
winter_sport,181114224
volleyball,820407333
extreme,811784101
volleyball,54310919
esport,487411805
tennis,189713508
hockey,183393929
autosport,916341617
motosport,575808906
motosport,244390012
volleyball,898046305
volleyball,552093907
extreme,691885025
hockey,583812819
winter_sport,38824639
football,528610528
autosport,363792735
volleyball,235819036
athletics,536757720
extreme,563700604
extreme,540241108
motosport,561842735
motosport,693990115
tennis,648536421
boardgames,853317727
hockey,611637936
motosport,245636707
football,952274232
volleyball,956023416
hockey,497113516
basketball,125722831
esport,483581922
motosport,988414209
football,883757433
extreme,293257727
motosport,699833027
esport,252647132
tennis,50755530
extreme,786441106
tennis,392801401
motosport,758544537
boardgames,8600526
hockey,961573518
football,406693811
tennis,514610616
winter_sport,330574029
martial_arts,279353929
tennis,429095315
volleyball,33521505
autosport,980224018
motosport,777792529
tennis,359502010
winter_sport,388651911
extreme,241032829
martial_arts,848777023
athletics,59119226
esport,686924926
autosport,401817323
martial_arts,699404808
extreme,614822521
autosport,450530620
volleyball,847903026
extreme,239044903
volleyball,47878039
hockey,125860219
football,285269308
football,547766236
martial_arts,883951626
winter_sport,593121209
boardgames,384272039
basketball,779384134
motosport,433717313
athletics,332656608
athletics,695058203
athletics,906965618
martial_arts,506647809
martial_arts,607794406
esport,451105500
basketball,826403605
volleyball,718310929
autosport,589191234
autosport,28987600
autosport,28987600
winter_sport,512892704
football,528610528
autosport,626724033
hockey,377362103
extreme,466929309
martial_arts,336741517
volleyball,602432133
tennis,735418021
martial_arts,799379709
athletics,910049717
esport,240113404
volleyball,724294131
football,318475207
extreme,200830226
tennis,29087925
tennis,277343111
martial_arts,882315308
football,324968820
athletics,383370828
boardgames,871203616
extreme,601670421
martial_arts,358793829
tennis,920712623
basketball,148389602
basketball,78116910
extreme,37933603
esport,718520728
autosport,420029112
tennis,254005736
boardgames,839901317
esport,216104117
athletics,241306824
tennis,927963415
hockey,183393929
winter_sport,873304510
tennis,455866804
basketball,698740800
motosport,440346237
tennis,73596624
martial_arts,817588631
tennis,149642906
extreme,979376404
volleyball,773652518
motosport,382246238
extreme,821877603
motosport,177956109
winter_sport,268620839
tennis,980421624
winter_sport,95581827
volleyball,75344628
boardgames,612800229
esport,252017522
basketball,479057125
esport,932230336
winter_sport,877712607
boardgames,111296917
tennis,461848124
extreme,85587732
autosport,767166235
tennis,813350212
athletics,943343431
tennis,206534518
athletics,95038303
esport,351815720
basketball,701136424
autosport,232405230
basketball,493329800
winter_sport,716670416
extreme,601670421
motosport,783745007
esport,252017522
martial_arts,271744519
extreme,522372909
motosport,177956109
hockey,993727705
boardgames,531280822
motosport,933474909
basketball,753204021
motosport,762386331
athletics,729848700
esport,560090914
volleyball,717515711
martial_arts,640851311
martial_arts,78410435
boardgames,791905809
boardgames,676903235
football,804077033
volleyball,289285000
martial_arts,642658905
esport,305659608
basketball,369317324
winter_sport,916678726
extreme,12169210
motosport,469921116
boardgames,209968332
boardgames,657781511
motosport,748139809
boardgames,468287808
extreme,723383611
boardgames,171566920
winter_sport,238486701
tennis,677320621
boardgames,526305739
martial_arts,433229230
motosport,252055117
tennis,277343111
boardgames,195663706
motosport,746421309
football,360837705
basketball,876801624
motosport,631274828
football,216695313
boardgames,65417518
athletics,928004506
athletics,497745905
boardgames,361446201
boardgames,869290538
boardgames,626123703
hockey,7101715
hockey,127651009
esport,433545839
winter_sport,406687238
football,790179730
tennis,792605429
volleyball,602432133
hockey,831854927
tennis,200682408
boardgames,105994131
motosport,560746300
volleyball,967832038
basketball,199931007
football,258314123
volleyball,282349037
martial_arts,299652135
volleyball,475206109
motosport,587551436
volleyball,375680603
athletics,612806513
hockey,720806404
autosport,914507310
extreme,332438024
martial_arts,911780335
football,885137827
hockey,964573111
esport,382790721
motosport,723869730
esport,516487717
esport,924380421
athletics,721356005
esport,60784503
hockey,593121209
tennis,23220639
tennis,771189202
autosport,953619614
tennis,323016022
esport,101931638
autosport,980224018
motosport,666159635
boardgames,311125219
winter_sport,693769604
martial_arts,29843836
extreme,823307539
martial_arts,892988615
esport,634720110
football,777792529
hockey,282161237
esport,656656408
autosport,38686015
basketball,414585700
athletics,653660801
tennis,880325814
winter_sport,802298901
tennis,552724006
motosport,406191709
boardgames,671359431
football,266940400
tennis,954498427
volleyball,447899916
basketball,571238225
motosport,541587109
autosport,470130924
winter_sport,995614432
basketball,770301717
tennis,776359438
motosport,959949902
hockey,322201813
athletics,152682706
athletics,487455103
basketball,330691025
winter_sport,898891936
autosport,256411415
volleyball,729168834
martial_arts,131249529
motosport,135672811
winter_sport,806603917
winter_sport,888570926
martial_arts,395618404
boardgames,1622114
autosport,375922416
winter_sport,190675501
boardgames,178647735
esport,394507726
motosport,951953731
athletics,723736924
